Date,Total Jobs 30d,GNP 90d,XLP 30d,Inflation 1yr,XLY 30d,XLU 30d,XLU next 30d
7/1/10,0.00110282,0.02504081,-0.00424606,0.00915137,-0.04030436,0.01936201,0.04119554
7/2/10,0.00110282,0.01083033,-0.00225983,0.00915114,-0.03891730,0.02172370,0.03994377
7/6/10,0.00110282,0.01083033,-0.00017353,0.00922592,-0.03725493,0.02397601,0.03863571
7/7/10,0.00110282,0.01083033,0.00187998,0.00915000,-0.03537999,0.02615159,0.03711356
7/8/10,0.00110282,0.01083033,0.00395718,0.00914977,-0.03336972,0.02808154,0.03562957
7/9/10,0.00110282,0.01083033,0.00590407,0.00914954,-0.03122308,0.02992175,0.03405327
7/12/10,0.00110282,0.01083033,0.00767131,0.00919931,-0.02917387,0.03140396,0.03257246
7/13/10,0.00110282,0.01083033,0.00953025,0.00919908,-0.02674474,0.03288119,0.03111954
7/14/10,0.00110282,0.01083033,0.01112336,0.00914840,-0.02456537,0.03413718,0.02966356
7/15/10,0.00110282,0.01083033,0.01266475,0.00914817,-0.02210345,0.03528655,0.02816539
7/16/10,0.00110282,0.01083033,0.01415141,0.00914794,-0.01953208,0.03629849,0.02679677
7/19/10,0.00110282,0.01083033,0.01549424,0.00919770,-0.01667510,0.03733781,0.02529011
7/20/10,0.00110282,0.01083033,0.01693106,0.00919747,-0.01353799,0.03835734,0.02391103
7/21/10,0.00110282,0.01083033,0.01817217,0.00914680,-0.01025420,0.03931231,0.02250212
7/22/10,0.00110282,0.01083033,0.01941298,0.00914657,-0.00670745,0.04037714,0.02121237
7/23/10,0.00110282,0.01083033,0.02039533,0.00914634,-0.00331225,0.04123697,0.02008215
7/26/10,0.00110282,0.01083033,0.02134554,0.00919609,0.00029315,0.04195278,0.01911342
7/27/10,0.00110282,0.01083033,0.02197556,0.00919586,0.00349451,0.04250552,0.01848455
7/28/10,0.00000000,0.01083033,0.02249878,0.00914520,0.00679149,0.04292017,0.01777754
7/29/10,0.00000000,0.01083033,0.02278427,0.00914497,0.00968656,0.04299444,0.01734991
7/30/10,0.00107609,0.01083033,0.02282052,0.00914474,0.01218198,0.04294130,0.01709638
8/2/10,0.00107609,0.01083033,0.02272684,0.00919448,0.01447275,0.04271217,0.01683776
8/3/10,0.00107609,0.01083033,0.02224028,0.00919425,0.01601423,0.04202014,0.01682853
8/4/10,0.00107609,0.01083033,0.02156463,0.00914360,0.01722611,0.04119554,0.01689692
8/5/10,0.00107609,0.01083033,0.02054898,0.00914337,0.01769324,0.03994377,0.01711068
8/6/10,0.00107609,0.01083033,0.01935811,0.00914314,0.01775604,0.03863571,0.01747568
8/9/10,0.00107609,0.01083033,0.01808673,0.00919288,0.01744755,0.03711356,0.01786243
8/10/10,0.00107609,0.01083033,0.01678561,0.00919265,0.01687635,0.03562957,0.01830486
8/11/10,0.00107609,0.01083033,0.01539615,0.00914200,0.01613117,0.03405327,0.01873906
8/12/10,0.00107609,0.01083033,0.01418170,0.00914177,0.01554338,0.03257246,0.01922752
8/13/10,0.00107609,0.01083033,0.01302954,0.00914154,0.01481020,0.03111954,0.01972437
8/16/10,0.00107609,0.01083033,0.01189319,0.00919127,0.01418232,0.02966356,0.02020294
8/17/10,0.00107609,0.01083033,0.01088134,0.00919104,0.01342655,0.02816539,0.02086777
8/18/10,0.00107609,0.01083033,0.00993087,0.00914040,0.01273780,0.02679677,0.02130766
8/19/10,0.00107609,0.01083033,0.00899381,0.00914017,0.01180131,0.02529011,0.02187878
8/20/10,0.00107609,0.01083033,0.00817817,0.00913995,0.01085631,0.02391103,0.02227054
8/23/10,0.00107609,0.01083033,0.00743680,0.00918966,0.01004660,0.02250212,0.02269700
8/24/10,0.00107609,0.01083033,0.00692654,0.00918943,0.00945764,0.02121237,0.02292683
8/25/10,0.00107609,0.01083033,0.00662927,0.00913881,0.00923810,0.02008215,0.02306853
8/26/10,0.00107609,0.01083033,0.00655467,0.00913858,0.00923814,0.01911342,0.02313347
8/27/10,0.00000000,0.01083033,0.00678355,0.00913835,0.00981144,0.01848455,0.02294338
8/30/10,0.00097778,0.01083033,0.00724524,0.00918806,0.01055506,0.01777754,0.02278129
8/31/10,0.00097778,0.01083033,0.00793006,0.00918783,0.01169716,0.01734991,0.02260010
9/1/10,0.00097778,0.01083033,0.00891747,0.00913721,0.01334093,0.01709638,0.02235200
9/2/10,0.00097778,0.01083033,0.01005646,0.00913698,0.01519271,0.01683776,0.02207777
9/3/10,0.00097778,0.01083033,0.01144661,0.00913675,0.01746838,0.01682853,0.02175799
9/7/10,0.00097778,0.01083033,0.01293946,0.00921141,0.01999134,0.01689692,0.02137361
9/8/10,0.00097778,0.01083033,0.01463433,0.00921118,0.02292145,0.01711068,0.02098091
9/9/10,0.00097778,0.01083033,0.01647107,0.00913538,0.02615115,0.01747568,0.02044022
9/10/10,0.00097778,0.01083033,0.01840918,0.00913516,0.02959082,0.01786243,0.01991848
9/13/10,0.00097778,0.01083033,0.02035706,0.00918485,0.03311319,0.01830486,0.01924187
9/14/10,0.00097778,0.01083033,0.02230635,0.00918462,0.03668524,0.01873906,0.01852173
9/15/10,0.00097778,0.01083033,0.02426375,0.00913402,0.04015513,0.01922752,0.01771852
9/16/10,0.00097778,0.01083033,0.02608789,0.00913379,0.04350128,0.01972437,0.01671395
9/17/10,0.00097778,0.01083033,0.02783190,0.00913356,0.04662207,0.02020294,0.01564702
9/20/10,0.00097778,0.01083033,0.02962186,0.00918324,0.04987194,0.02086777,0.01440553
9/21/10,0.00097778,0.01083033,0.03122793,0.00918301,0.05280400,0.02130766,0.01306740
9/22/10,0.00097778,0.01083033,0.03282162,0.00913242,0.05567302,0.02187878,0.01166627
9/23/10,0.00097778,0.01083033,0.03422914,0.00913219,0.05828856,0.02227054,0.01026793
9/24/10,0.00097778,0.01083033,0.03558207,0.00913196,0.06072971,0.02269700,0.00874572
9/27/10,0.00097778,0.01083033,0.03663071,0.00918164,0.06266973,0.02292683,0.00732556
9/28/10,0.00000000,0.01083033,0.03757957,0.00918141,0.06426696,0.02306853,0.00587175
9/29/10,0.00132155,0.01083033,0.03826061,0.00913083,0.06553114,0.02313347,0.00440219
9/30/10,0.00132155,0.01083033,0.03867532,0.00913060,0.06630467,0.02294338,0.00299865
10/1/10,0.00132155,0.01232603,0.03899184,0.00913037,0.06684586,0.02278129,0.00153629
10/4/10,0.00132155,0.01232603,0.03909554,0.00918003,0.06709702,0.02260010,0.00007628
10/5/10,0.00132155,0.01232603,0.03916214,0.00917980,0.06725784,0.02235200,-0.00145463
10/6/10,0.00132155,0.01232603,0.03904998,0.00912923,0.06715224,0.02207777,-0.00303813
10/7/10,0.00132155,0.01232603,0.03885508,0.00912900,0.06686463,0.02175799,-0.00457689
10/8/10,0.00132155,0.01232603,0.03855080,0.00912878,0.06648642,0.02137361,-0.00610581
10/11/10,0.00132155,0.01232603,0.03816637,0.00917843,0.06589120,0.02098091,-0.00761498
10/12/10,0.00132155,0.01232603,0.03768152,0.00917820,0.06516058,0.02044022,-0.00905050
10/13/10,0.00132155,0.01232603,0.03707059,0.00912764,0.06427044,0.01991848,-0.01039622
10/14/10,0.00132155,0.01232603,0.03638209,0.00912741,0.06329724,0.01924187,-0.01162427
10/15/10,0.00132155,0.01232603,0.03558082,0.00912718,0.06221921,0.01852173,-0.01268096
10/18/10,0.00132155,0.01232603,0.03476242,0.00917683,0.06124609,0.01771852,-0.01359324
10/19/10,0.00132155,0.01232603,0.03384771,0.00917660,0.06011759,0.01671395,-0.01428065
10/20/10,0.00132155,0.01232603,0.03291844,0.00912604,0.05919754,0.01564702,-0.01473580
10/21/10,0.00132155,0.01232603,0.03194345,0.00912582,0.05821569,0.01440553,-0.01508836
10/22/10,0.00132155,0.01232603,0.03084889,0.00912559,0.05714621,0.01306740,-0.01515368
10/25/10,0.00132155,0.01232603,0.02974787,0.00917523,0.05619970,0.01166627,-0.01505688
10/26/10,0.00132155,0.01232603,0.02862462,0.00917500,0.05527609,0.01026793,-0.01482237
10/27/10,0.00000000,0.01232603,0.02741862,0.00912445,0.05430857,0.00874572,-0.01438838
10/28/10,0.00000000,0.01232603,0.02625808,0.00912422,0.05350087,0.00732556,-0.01382633
10/29/10,0.00148641,0.01232603,0.02514830,0.00912400,0.05281753,0.00587175,-0.01318888
11/1/10,0.00148641,0.01232603,0.02392005,0.00917363,0.05212457,0.00440219,-0.01239748
11/2/10,0.00148641,0.01232603,0.02281129,0.00917340,0.05155051,0.00299865,-0.01150597
11/3/10,0.00148641,0.01232603,0.02150872,0.00912286,0.05095414,0.00153629,-0.01044140
11/4/10,0.00148641,0.01232603,0.02035117,0.00912263,0.05041566,0.00007628,-0.00918447
11/5/10,0.00148641,0.01232603,0.01898895,0.00912241,0.04971072,-0.00145463,-0.00779531
11/8/10,0.00148641,0.01232603,0.01766784,0.00917203,0.04894302,-0.00303813,-0.00620216
11/9/10,0.00148641,0.01232603,0.01629391,0.00917180,0.04813733,-0.00457689,-0.00454908
11/10/10,0.00148641,0.01232603,0.01492414,0.00912127,0.04731411,-0.00610581,-0.00274775
11/11/10,0.00148641,0.01232603,0.01364199,0.00912104,0.04649145,-0.00761498,-0.00091426
11/12/10,0.00148641,0.01232603,0.01236377,0.00912081,0.04562304,-0.00905050,0.00096145
11/15/10,0.00148641,0.01232603,0.01122059,0.00917043,0.04488854,-0.01039622,0.00290397
11/16/10,0.00148641,0.01232603,0.01021102,0.00917020,0.04413597,-0.01162427,0.00480449
11/17/10,0.00148641,0.01232603,0.00930043,0.00911968,0.04353892,-0.01268096,0.00666227
11/18/10,0.00148641,0.01232603,0.00851583,0.00911945,0.04291525,-0.01359324,0.00848516
11/19/10,0.00148641,0.01232603,0.00787358,0.00911922,0.04236763,-0.01428065,0.01020876
11/22/10,0.00148641,0.01232603,0.00735474,0.00916883,0.04185166,-0.01473580,0.01179470
11/23/10,0.00148641,0.01232603,0.00687642,0.00916860,0.04118987,-0.01508836,0.01330729
11/24/10,0.00148641,0.01232603,0.00667780,0.00911809,0.04080794,-0.01515368,0.01463581
11/26/10,0.00148641,0.01232603,0.00653804,0.00914277,0.04038110,-0.01505688,0.01591401
11/29/10,0.00125965,0.01232603,0.00659486,0.00919237,0.03999169,-0.01482237,0.01698882
11/30/10,0.00125965,0.01232603,0.00674746,0.00916700,0.03960585,-0.01438838,0.01799670
12/1/10,0.00125965,0.01232603,0.00709640,0.00911650,0.03930445,-0.01382633,0.01887368
12/2/10,0.00125965,0.01232603,0.00746562,0.00911627,0.03885263,-0.01318888,0.01967533
12/3/10,0.00125965,0.01232603,0.00803954,0.00911604,0.03841056,-0.01239748,0.02040948
12/6/10,0.00125965,0.01232603,0.00860643,0.00916563,0.03791608,-0.01150597,0.02100304
12/7/10,0.00125965,0.01232603,0.00940758,0.00916540,0.03746172,-0.01044140,0.02148291
12/8/10,0.00125965,0.01232603,0.01026464,0.00911491,0.03703126,-0.00918447,0.02175772
12/9/10,0.00125965,0.01232603,0.01120739,0.00911468,0.03663261,-0.00779531,0.02197405
12/10/10,0.00125965,0.01232603,0.01222488,0.00911445,0.03624431,-0.00620216,0.02201329
12/13/10,0.00125965,0.01232603,0.01324423,0.00916403,0.03590831,-0.00454908,0.02197759
12/14/10,0.00125965,0.01232603,0.01434714,0.00916380,0.03563464,-0.00274775,0.02178449
12/15/10,0.00125965,0.01232603,0.01538514,0.00911332,0.03530182,-0.00091426,0.02145214
12/16/10,0.00125965,0.01232603,0.01634893,0.00911309,0.03496545,0.00096145,0.02102907
12/17/10,0.00125965,0.01232603,0.01723667,0.00911287,0.03453922,0.00290397,0.02047740
12/20/10,0.00125965,0.01232603,0.01800038,0.00916243,0.03399822,0.00480449,0.01981634
12/21/10,0.00125965,0.01232603,0.01862294,0.00916221,0.03335551,0.00666227,0.01909199
12/22/10,0.00125965,0.01232603,0.01919720,0.00911173,0.03262683,0.00848516,0.01833052
12/23/10,0.00125965,0.01232603,0.01968549,0.00911150,0.03184582,0.01020876,0.01749010
12/27/10,0.00125965,0.01232603,0.01995071,0.00918596,0.03093635,0.01179470,0.01667875
12/28/10,0.00000000,0.01232603,0.02015949,0.00918573,0.02994855,0.01330729,0.01584999
12/29/10,0.00000000,0.01232603,0.02013318,0.00911014,0.02892714,0.01463581,0.01506074
12/30/10,0.00083883,0.01232603,0.01999173,0.00910992,0.02779933,0.01591401,0.01422869
12/31/10,0.00083883,0.01232603,0.01959001,0.00910969,0.02650149,0.01698882,0.01352258
1/3/11,0.00083883,0.00136280,0.01913904,0.00915924,0.02533421,0.01799670,0.01279999
1/4/11,0.00083883,0.00136280,0.01850169,0.00908367,0.02407792,0.01887368,0.01208061
1/5/11,0.00083883,0.00136280,0.01782630,0.00908344,0.02292022,0.01967533,0.01141716
1/6/11,0.00083883,0.00136280,0.01702158,0.00908322,0.02186604,0.02040948,0.01067644
1/7/11,0.00083883,0.00136280,0.01620751,0.00908299,0.02088256,0.02100304,0.00995566
1/10/11,0.00083883,0.00136280,0.01533945,0.00913253,0.01997684,0.02148291,0.00912186
1/11/11,0.00083883,0.00136280,0.01443532,0.00908209,0.01923124,0.02175772,0.00834227
1/12/11,0.00083883,0.00136280,0.01351484,0.00908186,0.01851658,0.02197405,0.00750014
1/13/11,0.00083883,0.00136280,0.01255066,0.00908164,0.01789788,0.02201329,0.00670206
1/14/11,0.00083883,0.00136280,0.01163430,0.00908141,0.01741287,0.02197759,0.00583516
1/18/11,0.00083883,0.00136280,0.01072819,0.00915582,0.01697493,0.02178449,0.00507614
1/19/11,0.00083883,0.00136280,0.00981600,0.00908028,0.01661168,0.02145214,0.00438039
1/20/11,0.00083883,0.00136280,0.00897971,0.00908005,0.01631953,0.02102907,0.00375756
1/21/11,0.00083883,0.00136280,0.00817404,0.00907983,0.01615533,0.02047740,0.00319936
1/24/11,0.00083883,0.00136280,0.00740684,0.00912935,0.01615593,0.01981634,0.00275742
1/25/11,0.00083883,0.00136280,0.00667804,0.00907892,0.01625582,0.01909199,0.00242188
1/26/11,0.00083883,0.00136280,0.00604884,0.00907870,0.01644211,0.01833052,0.00207051
1/27/11,0.00083883,0.00136280,0.00539438,0.00907847,0.01676093,0.01749010,0.00180892
1/28/11,0.00113303,0.00136280,0.00489568,0.00907825,0.01713305,0.01667875,0.00155746
1/31/11,0.00113303,0.00136280,0.00453381,0.00912776,0.01782264,0.01584999,0.00136800
2/1/11,0.00113303,0.00136280,0.00437194,0.00907734,0.01857409,0.01506074,0.00114459
2/2/11,0.00113303,0.00136280,0.00423232,0.00907712,0.01939413,0.01422869,0.00092320
2/3/11,0.00113303,0.00136280,0.00434674,0.00907689,0.02046902,0.01352258,0.00064822
2/4/11,0.00113303,0.00136280,0.00450774,0.00907667,0.02154996,0.01279999,0.00023205
2/7/11,0.00113303,0.00136280,0.00475201,0.00912618,0.02256207,0.01208061,-0.00015980
2/8/11,0.00113303,0.00136280,0.00502429,0.00907576,0.02361747,0.01141716,-0.00058911
2/9/11,0.00113303,0.00136280,0.00530674,0.00907554,0.02447172,0.01067644,-0.00087094
2/10/11,0.00113303,0.00136280,0.00550977,0.00907531,0.02513577,0.00995566,-0.00104726
2/11/11,0.00113303,0.00136280,0.00569465,0.00907509,0.02565578,0.00912186,-0.00107872
2/14/11,0.00113303,0.00136280,0.00583298,0.00912459,0.02589252,0.00834227,-0.00093934
2/15/11,0.00113303,0.00136280,0.00595117,0.00904910,0.02587332,0.00750014,-0.00060511
2/16/11,0.00113303,0.00136280,0.00603286,0.00904887,0.02570727,0.00670206,-0.00022517
2/17/11,0.00113303,0.00136280,0.00609647,0.00904865,0.02518563,0.00583516,0.00024617
2/18/11,0.00113303,0.00136280,0.00612355,0.00904842,0.02459509,0.00507614,0.00085890
2/22/11,0.00113303,0.00136280,0.00615894,0.00907261,0.02378844,0.00438039,0.00153348
2/23/11,0.00113303,0.00136280,0.00620247,0.00907238,0.02288435,0.00375756,0.00222776
2/24/11,0.00113303,0.00136280,0.00629064,0.00907216,0.02187951,0.00319936,0.00305536
2/25/11,0.00289404,0.00136280,0.00638876,0.00907193,0.02082255,0.00275742,0.00393682
2/28/11,0.00175901,0.00136280,0.00659455,0.00912141,0.01971446,0.00242188,0.00477578
3/1/11,0.00175901,0.00136280,0.00675535,0.00907103,0.01846130,0.00207051,0.00573821
3/2/11,0.00175901,0.00136280,0.00687282,0.00907080,0.01706790,0.00180892,0.00666651
3/3/11,0.00175901,0.00136280,0.00704261,0.00907058,0.01563895,0.00155746,0.00766606
3/4/11,0.00175901,0.00136280,0.00713962,0.00907035,0.01403153,0.00136800,0.00876136
3/7/11,0.00175901,0.00136280,0.00713660,0.00911983,0.01225447,0.00114459,0.00996247
3/8/11,0.00175901,0.00136280,0.00715973,0.00906945,0.01043147,0.00092320,0.01135970
3/9/11,0.00175901,0.00136280,0.00712840,0.00906922,0.00854917,0.00064822,0.01296277
3/10/11,0.00175901,0.00136280,0.00707852,0.00906900,0.00656409,0.00023205,0.01481784
3/11/11,0.00175901,0.00136280,0.00710768,0.00906877,0.00475931,-0.00015980,0.01683641
3/14/11,0.00175901,0.00136280,0.00718156,0.00911824,0.00295978,-0.00058911,0.01895507
3/15/11,0.00175901,0.00136280,0.00742496,0.00906787,0.00140442,-0.00087094,0.02112651
3/16/11,0.00175901,0.00136280,0.00785771,0.00906765,0.00013675,-0.00104726,0.02320689
3/17/11,0.00175901,0.00136280,0.00842891,0.00906742,-0.00084912,-0.00107872,0.02528384
3/18/11,0.00175901,0.00136280,0.00921717,0.00906720,-0.00155867,-0.00093934,0.02731475
3/21/11,0.00175901,0.00136280,0.01015827,0.00911665,-0.00177837,-0.00060511,0.02926255
3/22/11,0.00175901,0.00136280,0.01119956,0.00906630,-0.00183626,-0.00022517,0.03112501
3/23/11,0.00175901,0.00136280,0.01235909,0.00906607,-0.00149447,0.00024617,0.03292220
3/24/11,0.00175901,0.00136280,0.01364462,0.00906585,-0.00097283,0.00085890,0.03459824
3/25/11,0.00000000,0.00136280,0.01499343,0.00906562,-0.00023029,0.00153348,0.03611648
3/28/11,0.00000000,0.00136280,0.01641360,0.00911507,0.00061478,0.00222776,0.03749875
3/29/11,0.00000000,0.00136280,0.01789471,0.00906472,0.00165557,0.00305536,0.03873279
3/30/11,0.00197031,0.00136280,0.01940265,0.00906449,0.00284166,0.00393682,0.03974935
3/31/11,0.00197031,0.00136280,0.02094464,0.00906427,0.00398781,0.00477578,0.04070936
4/1/11,0.00197031,0.01596296,0.02246737,0.00906404,0.00531043,0.00573821,0.04146017
4/4/11,0.00197031,0.01596296,0.02408061,0.00903831,0.00671697,0.00666651,0.04210036
4/5/11,0.00197031,0.01458029,0.02570954,0.00903809,0.00822579,0.00766606,0.04258683
4/6/11,0.00197031,0.01458029,0.02732780,0.00903787,0.00978068,0.00876136,0.04284015
4/7/11,0.00197031,0.01458029,0.02906039,0.00903764,0.01152390,0.00996247,0.04283113
4/8/11,0.00197031,0.01458029,0.03073803,0.00903742,0.01327713,0.01135970,0.04251440
4/11/11,0.00197031,0.01458029,0.03249277,0.00903674,0.01518260,0.01296277,0.04175473
4/12/11,0.00197031,0.01458029,0.03426403,0.00903652,0.01714262,0.01481784,0.04070656
4/13/11,0.00197031,0.01458029,0.03595902,0.00903629,0.01906029,0.01683641,0.03931515
4/14/11,0.00197031,0.01458029,0.03755861,0.00903607,0.02092732,0.01895507,0.03767259
4/15/11,0.00197031,0.01458029,0.03905153,0.00903585,0.02272776,0.02112651,0.03574589
4/18/11,0.00197031,0.01458029,0.04032896,0.00903517,0.02434083,0.02320689,0.03364404
4/19/11,0.00197031,0.01458029,0.04146582,0.00903495,0.02571657,0.02528384,0.03135085
4/20/11,0.00197031,0.01458029,0.04249726,0.00903472,0.02699358,0.02731475,0.02890063
4/21/11,0.00197031,0.01458029,0.04336104,0.00903450,0.02791030,0.02926255,0.02635632
4/25/11,0.00197031,0.01458029,0.04404009,0.00910873,0.02861914,0.03112501,0.02372786
4/26/11,0.00197031,0.01458029,0.04463211,0.00905842,0.02911878,0.03292220,0.02106785
4/27/11,0.00197031,0.01458029,0.04507601,0.00905820,0.02940611,0.03459824,0.01846218
4/28/11,0.00000000,0.01458029,0.04538185,0.00905797,0.02951280,0.03611648,0.01589336
4/29/11,0.00319065,0.01458029,0.04555260,0.00905775,0.02934348,0.03749875,0.01343013
5/2/11,0.00319065,0.01458029,0.04550039,0.00910715,0.02906944,0.03873279,0.01108750
5/3/11,0.00319065,0.01458029,0.04530397,0.00905685,0.02845537,0.03974935,0.00894046
5/4/11,0.00319065,0.01458029,0.04493917,0.00905662,0.02773582,0.04070936,0.00689592
5/5/11,0.00319065,0.01458029,0.04438940,0.00905640,0.02683355,0.04146017,0.00495504
5/6/11,0.00319065,0.01458029,0.04372536,0.00905617,0.02575758,0.04210036,0.00327198
5/9/11,0.00319065,0.01458029,0.04290384,0.00910557,0.02450122,0.04258683,0.00168828
5/10/11,0.00319065,0.01458029,0.04191320,0.00905527,0.02304411,0.04284015,0.00030454
5/11/11,0.00319065,0.01458029,0.04069692,0.00905505,0.02125928,0.04283113,-0.00075822
5/12/11,0.00319065,0.01458029,0.03941243,0.00905483,0.01940537,0.04251440,-0.00173852
5/13/11,0.00319065,0.01458029,0.03778032,0.00905460,0.01714184,0.04175473,-0.00230676
5/16/11,0.00319065,0.01458029,0.03604797,0.00910399,0.01471550,0.04070656,-0.00265546
5/17/11,0.00319065,0.01458029,0.03411566,0.00905370,0.01213900,0.03931515,-0.00272704
5/18/11,0.00319065,0.01458029,0.03210486,0.00905348,0.00939732,0.03767259,-0.00258753
5/19/11,0.00319065,0.01458029,0.02992430,0.00905325,0.00657541,0.03574589,-0.00213015
5/20/11,0.00319065,0.01458029,0.02762625,0.00905303,0.00357830,0.03364404,-0.00151026
5/23/11,0.00319065,0.01458029,0.02523720,0.00910241,0.00064307,0.03135085,-0.00061316
5/24/11,0.00319065,0.01458029,0.02274753,0.00905213,-0.00235777,0.02890063,0.00039648
5/25/11,0.00319065,0.01458029,0.02013187,0.00905191,-0.00526016,0.02635632,0.00147770
5/26/11,0.00319065,0.01458029,0.01746779,0.00905168,-0.00806533,0.02372786,0.00270990
5/27/11,0.00190557,0.01458029,0.01473795,0.00905146,-0.01085088,0.02106785,0.00383784
5/31/11,0.00190557,0.01458029,0.01200908,0.00912563,-0.01337469,0.01846218,0.00499132
6/1/11,0.00190557,0.01458029,0.00929022,0.00905034,-0.01582098,0.01589336,0.00584849
6/2/11,0.00190557,0.01458029,0.00662302,0.00905011,-0.01786773,0.01343013,0.00667783
6/3/11,0.00190557,0.01458029,0.00414009,0.00904989,-0.01972383,0.01108750,0.00700898
6/6/11,0.00190557,0.01458029,0.00183189,0.00909925,-0.02115458,0.00894046,0.00734839
6/7/11,0.00190557,0.01458029,-0.00034256,0.00904899,-0.02225733,0.00689592,0.00717570
6/8/11,0.00190557,0.01458029,-0.00235833,0.00904876,-0.02310101,0.00495504,0.00705434
6/9/11,0.00190557,0.01458029,-0.00415333,0.00904854,-0.02347615,0.00327198,0.00651300
6/10/11,0.00190557,0.01458029,-0.00578660,0.00904832,-0.02351367,0.00168828,0.00599043
6/13/11,0.00190557,0.01458029,-0.00731307,0.00909767,-0.02324301,0.00030454,0.00526488
6/14/11,0.00190557,0.01458029,-0.00844297,0.00904742,-0.02233605,-0.00075822,0.00433729
6/15/11,0.00190557,0.01458029,-0.00955165,0.00904719,-0.02121760,-0.00173852,0.00331782
6/16/11,0.00190557,0.01458029,-0.01026342,0.00904697,-0.01958509,-0.00230676,0.00207302
6/17/11,0.00190557,0.01458029,-0.01087203,0.00904675,-0.01761299,-0.00265546,0.00070900
6/20/11,0.00190557,0.01458029,-0.01114279,0.00909609,-0.01525682,-0.00272704,-0.00089033
6/21/11,0.00190557,0.01458029,-0.01127230,0.00904585,-0.01249894,-0.00258753,-0.00255136
6/22/11,0.00190557,0.01458029,-0.01116981,0.00904563,-0.00958069,-0.00213015,-0.00460007
6/23/11,0.00190557,0.01458029,-0.01081089,0.00904540,-0.00624256,-0.00151026,-0.00665674
6/24/11,0.00190557,0.01458029,-0.01026751,0.00904518,-0.00287476,-0.00061316,-0.00875847
6/27/11,0.00000000,0.01458029,-0.00949064,0.00909451,0.00072145,0.00039648,-0.01104704
6/28/11,0.00000000,0.01458029,-0.00856156,0.00904428,0.00438600,0.00147770,-0.01309584
6/29/11,0.00212261,0.01458029,-0.00747204,0.00904406,0.00797914,0.00270990,-0.01520724
6/30/11,0.00212261,0.01458029,-0.00632044,0.00904383,0.01144056,0.00383784,-0.01696508
7/1/11,0.00212261,0.02431986,-0.00507557,0.00904361,0.01474265,0.00499132,-0.01868330
7/5/11,0.00212261,0.00959960,-0.00406397,0.00911771,0.01754279,0.00584849,-0.01965814
7/6/11,0.00212261,0.00959960,-0.00301861,0.00904249,0.01990213,0.00667783,-0.02058272
7/7/11,0.00212261,0.00959960,-0.00236049,0.00904226,0.02152478,0.00700898,-0.02068131
7/8/11,0.00212261,0.00959960,-0.00177380,0.00904204,0.02279217,0.00734839,-0.02065282
7/11/11,0.00212261,0.00959960,-0.00167686,0.00909136,0.02305445,0.00717570,-0.01988193
7/12/11,0.00212261,0.00959960,-0.00159421,0.00904114,0.02308358,0.00705434,-0.01914092
7/13/11,0.00212261,0.00959960,-0.00179974,0.00904092,0.02238547,0.00651300,-0.01786789
7/14/11,0.00212261,0.00959960,-0.00221697,0.00904070,0.02108627,0.00599043,-0.01653163
7/15/11,0.00212261,0.00959960,-0.00272078,0.00904047,0.01936920,0.00526488,-0.01501649
7/18/11,0.00212261,0.00959960,-0.00354159,0.00908978,0.01689972,0.00433729,-0.01319286
7/19/11,0.00212261,0.00959960,-0.00448103,0.00903958,0.01386564,0.00331782,-0.01127897
7/20/11,0.00212261,0.00959960,-0.00574684,0.00903935,0.01016188,0.00207302,-0.00906566
7/21/11,0.00212261,0.00959960,-0.00712536,0.00903913,0.00585970,0.00070900,-0.00667653
7/22/11,0.00212261,0.00959960,-0.00869285,0.00903890,0.00113102,-0.00089033,-0.00395705
7/25/11,0.00212261,0.00959960,-0.01052782,0.00908821,-0.00431540,-0.00255136,-0.00124374
7/26/11,0.00212261,0.00959960,-0.01251381,0.00903801,-0.01017696,-0.00460007,0.00166723
7/27/11,0.00212261,0.00959960,-0.01467564,0.00903779,-0.01642017,-0.00665674,0.00485539
7/28/11,0.00000000,0.00959960,-0.01688224,0.00903756,-0.02283049,-0.00875847,0.00783769
7/29/11,0.00170739,0.00959960,-0.01926255,0.00903734,-0.02944111,-0.01104704,0.01090659
8/1/11,0.00170739,0.00959960,-0.02152974,0.00908663,-0.03602980,-0.01309584,0.01382915
8/2/11,0.00170739,0.00959960,-0.02390102,0.00903644,-0.04272021,-0.01520724,0.01662116
8/3/11,0.00170739,0.00959960,-0.02601151,0.00903622,-0.04892671,-0.01696508,0.01913247
8/4/11,0.00170739,0.00959960,-0.02816616,0.00903600,-0.05502930,-0.01868330,0.02150810
8/5/11,0.00170739,0.00959960,-0.02970938,0.00903577,-0.06022192,-0.01965814,0.02338937
8/8/11,0.00170739,0.00959960,-0.03122194,0.00908506,-0.06516545,-0.02058272,0.02499345
8/9/11,0.00170739,0.00959960,-0.03201439,0.00903488,-0.06895737,-0.02068131,0.02614301
8/10/11,0.00170739,0.00959960,-0.03270565,0.00903465,-0.07249777,-0.02065282,0.02714230
8/11/11,0.00170739,0.00959960,-0.03273380,0.00903443,-0.07501386,-0.01988193,0.02771270
8/12/11,0.00170739,0.00959960,-0.03255903,0.00903421,-0.07711287,-0.01914092,0.02812685
8/15/11,0.00170739,0.00959960,-0.03202489,0.00908348,-0.07863714,-0.01786789,0.02834706
8/16/11,0.00170739,0.00959960,-0.03128787,0.00903331,-0.07960723,-0.01653163,0.02824962
