Date,Inflation 1yr,Total Jobs 30d,GNP 90d,XLP 30d,XLY 30d,XLV 30d,XLV next 30d
10/14/10,0.00912741,0.00132155,0.01232603,0.03638209,0.06329724,0.04222689,0.00113767
10/15/10,0.00912718,0.00132155,0.01232603,0.03558082,0.06221921,0.04061761,0.00011267
10/18/10,0.00917683,0.00132155,0.01232603,0.03476242,0.06124609,0.03897197,-0.00081930
10/19/10,0.00917660,0.00132155,0.01232603,0.03384771,0.06011759,0.03709746,-0.00150944
10/20/10,0.00912604,0.00132155,0.01232603,0.03291844,0.05919754,0.03531636,-0.00209477
10/21/10,0.00912582,0.00132155,0.01232603,0.03194345,0.05821569,0.03337067,-0.00258830
10/22/10,0.00912559,0.00132155,0.01232603,0.03084889,0.05714621,0.03142191,-0.00273202
10/25/10,0.00917523,0.00132155,0.01232603,0.02974787,0.05619970,0.02948191,-0.00279352
10/26/10,0.00917500,0.00132155,0.01232603,0.02862462,0.05527609,0.02750532,-0.00262951
10/27/10,0.00912445,0.00000000,0.01232603,0.02741862,0.05430857,0.02549002,-0.00228675
10/28/10,0.00912422,0.00000000,0.01232603,0.02625808,0.05350087,0.02360975,-0.00172017
10/29/10,0.00912400,0.00148641,0.01232603,0.02514830,0.05281753,0.02170493,-0.00107876
11/1/10,0.00917363,0.00148641,0.01232603,0.02392005,0.05212457,0.01985884,-0.00019009
11/2/10,0.00917340,0.00148641,0.01232603,0.02281129,0.05155051,0.01805435,0.00082775
11/3/10,0.00912286,0.00148641,0.01232603,0.02150872,0.05095414,0.01616214,0.00208801
11/4/10,0.00912263,0.00148641,0.01232603,0.02035117,0.05041566,0.01436581,0.00354281
11/5/10,0.00912241,0.00148641,0.01232603,0.01898895,0.04971072,0.01250170,0.00512949
11/8/10,0.00917203,0.00148641,0.01232603,0.01766784,0.04894302,0.01062781,0.00689521
11/9/10,0.00917180,0.00148641,0.01232603,0.01629391,0.04813733,0.00882368,0.00870535
11/10/10,0.00912127,0.00148641,0.01232603,0.01492414,0.04731411,0.00706502,0.01061438
11/11/10,0.00912104,0.00148641,0.01232603,0.01364199,0.04649145,0.00541466,0.01252448
11/12/10,0.00912081,0.00148641,0.01232603,0.01236377,0.04562304,0.00381731,0.01434131
11/15/10,0.00917043,0.00148641,0.01232603,0.01122059,0.04488854,0.00239143,0.01610912
11/16/10,0.00917020,0.00148641,0.01232603,0.01021102,0.04413597,0.00113767,0.01774699
11/17/10,0.00911968,0.00148641,0.01232603,0.00930043,0.04353892,0.00011267,0.01925405
11/18/10,0.00911945,0.00148641,0.01232603,0.00851583,0.04291525,-0.00081930,0.02070329
11/19/10,0.00911922,0.00148641,0.01232603,0.00787358,0.04236763,-0.00150944,0.02206152
11/22/10,0.00916883,0.00148641,0.01232603,0.00735474,0.04185166,-0.00209477,0.02323226
11/23/10,0.00916860,0.00148641,0.01232603,0.00687642,0.04118987,-0.00258830,0.02430658
11/24/10,0.00911809,0.00148641,0.01232603,0.00667780,0.04080794,-0.00273202,0.02520616
11/26/10,0.00914277,0.00148641,0.01232603,0.00653804,0.04038110,-0.00279352,0.02600185
11/29/10,0.00919237,0.00125965,0.01232603,0.00659486,0.03999169,-0.00262951,0.02649735
11/30/10,0.00916700,0.00125965,0.01232603,0.00674746,0.03960585,-0.00228675,0.02698133
12/1/10,0.00911650,0.00125965,0.01232603,0.00709640,0.03930445,-0.00172017,0.02729144
12/2/10,0.00911627,0.00125965,0.01232603,0.00746562,0.03885263,-0.00107876,0.02743201
12/3/10,0.00911604,0.00125965,0.01232603,0.00803954,0.03841056,-0.00019009,0.02746380
12/6/10,0.00916563,0.00125965,0.01232603,0.00860643,0.03791608,0.00082775,0.02729232
12/7/10,0.00916540,0.00125965,0.01232603,0.00940758,0.03746172,0.00208801,0.02695763
12/8/10,0.00911491,0.00125965,0.01232603,0.01026464,0.03703126,0.00354281,0.02642055
12/9/10,0.00911468,0.00125965,0.01232603,0.01120739,0.03663261,0.00512949,0.02580949
12/10/10,0.00911445,0.00125965,0.01232603,0.01222488,0.03624431,0.00689521,0.02501564
12/13/10,0.00916403,0.00125965,0.01232603,0.01324423,0.03590831,0.00870535,0.02418199
12/14/10,0.00916380,0.00125965,0.01232603,0.01434714,0.03563464,0.01061438,0.02331760
12/15/10,0.00911332,0.00125965,0.01232603,0.01538514,0.03530182,0.01252448,0.02236778
12/16/10,0.00911309,0.00125965,0.01232603,0.01634893,0.03496545,0.01434131,0.02143079
12/17/10,0.00911287,0.00125965,0.01232603,0.01723667,0.03453922,0.01610912,0.02049007
12/20/10,0.00916243,0.00125965,0.01232603,0.01800038,0.03399822,0.01774699,0.01957560
12/21/10,0.00916221,0.00125965,0.01232603,0.01862294,0.03335551,0.01925405,0.01867136
12/22/10,0.00911173,0.00125965,0.01232603,0.01919720,0.03262683,0.02070329,0.01779983
12/23/10,0.00911150,0.00125965,0.01232603,0.01968549,0.03184582,0.02206152,0.01691602
12/27/10,0.00918596,0.00125965,0.01232603,0.01995071,0.03093635,0.02323226,0.01612075
12/28/10,0.00918573,0.00000000,0.01232603,0.02015949,0.02994855,0.02430658,0.01544455
12/29/10,0.00911014,0.00000000,0.01232603,0.02013318,0.02892714,0.02520616,0.01488880
12/30/10,0.00910992,0.00083883,0.01232603,0.01999173,0.02779933,0.02600185,0.01426769
12/31/10,0.00910969,0.00083883,0.01232603,0.01959001,0.02650149,0.02649735,0.01383546
1/3/11,0.00915924,0.00083883,0.00136280,0.01913904,0.02533421,0.02698133,0.01346630
1/4/11,0.00908367,0.00083883,0.00136280,0.01850169,0.02407792,0.02729144,0.01301569
1/5/11,0.00908344,0.00083883,0.00136280,0.01782630,0.02292022,0.02743201,0.01274459
1/6/11,0.00908322,0.00083883,0.00136280,0.01702158,0.02186604,0.02746380,0.01244493
1/7/11,0.00908299,0.00083883,0.00136280,0.01620751,0.02088256,0.02729232,0.01220204
1/10/11,0.00913253,0.00083883,0.00136280,0.01533945,0.01997684,0.02695763,0.01191642
1/11/11,0.00908209,0.00083883,0.00136280,0.01443532,0.01923124,0.02642055,0.01179244
1/12/11,0.00908186,0.00083883,0.00136280,0.01351484,0.01851658,0.02580949,0.01156094
1/13/11,0.00908164,0.00083883,0.00136280,0.01255066,0.01789788,0.02501564,0.01138401
1/14/11,0.00908141,0.00083883,0.00136280,0.01163430,0.01741287,0.02418199,0.01116952
1/18/11,0.00915582,0.00083883,0.00136280,0.01072819,0.01697493,0.02331760,0.01096974
1/19/11,0.00908028,0.00083883,0.00136280,0.00981600,0.01661168,0.02236778,0.01078452
1/20/11,0.00908005,0.00083883,0.00136280,0.00897971,0.01631953,0.02143079,0.01063764
1/21/11,0.00907983,0.00083883,0.00136280,0.00817404,0.01615533,0.02049007,0.01057582
1/24/11,0.00912935,0.00083883,0.00136280,0.00740684,0.01615593,0.01957560,0.01050855
1/25/11,0.00907892,0.00083883,0.00136280,0.00667804,0.01625582,0.01867136,0.01059424
1/26/11,0.00907870,0.00083883,0.00136280,0.00604884,0.01644211,0.01779983,0.01059628
1/27/11,0.00907847,0.00083883,0.00136280,0.00539438,0.01676093,0.01691602,0.01055365
1/28/11,0.00907825,0.00113303,0.00136280,0.00489568,0.01713305,0.01612075,0.01051793
1/31/11,0.00912776,0.00113303,0.00136280,0.00453381,0.01782264,0.01544455,0.01043487
2/1/11,0.00907734,0.00113303,0.00136280,0.00437194,0.01857409,0.01488880,0.01021284
2/2/11,0.00907712,0.00113303,0.00136280,0.00423232,0.01939413,0.01426769,0.01000673
2/3/11,0.00907689,0.00113303,0.00136280,0.00434674,0.02046902,0.01383546,0.00984480
2/4/11,0.00907667,0.00113303,0.00136280,0.00450774,0.02154996,0.01346630,0.00956017
2/7/11,0.00912618,0.00113303,0.00136280,0.00475201,0.02256207,0.01301569,0.00942783
2/8/11,0.00907576,0.00113303,0.00136280,0.00502429,0.02361747,0.01274459,0.00928028
2/9/11,0.00907554,0.00113303,0.00136280,0.00530674,0.02447172,0.01244493,0.00932248
2/10/11,0.00907531,0.00113303,0.00136280,0.00550977,0.02513577,0.01220204,0.00945679
2/11/11,0.00907509,0.00113303,0.00136280,0.00569465,0.02565578,0.01191642,0.00980068
2/14/11,0.00912459,0.00113303,0.00136280,0.00583298,0.02589252,0.01179244,0.01032054
2/15/11,0.00904910,0.00113303,0.00136280,0.00595117,0.02587332,0.01156094,0.01103234
2/16/11,0.00904887,0.00113303,0.00136280,0.00603286,0.02570727,0.01138401,0.01186869
2/17/11,0.00904865,0.00113303,0.00136280,0.00609647,0.02518563,0.01116952,0.01290479
2/18/11,0.00904842,0.00113303,0.00136280,0.00612355,0.02459509,0.01096974,0.01410053
2/22/11,0.00907261,0.00113303,0.00136280,0.00615894,0.02378844,0.01078452,0.01533533
2/23/11,0.00907238,0.00113303,0.00136280,0.00620247,0.02288435,0.01063764,0.01669882
2/24/11,0.00907216,0.00113303,0.00136280,0.00629064,0.02187951,0.01057582,0.01808376
2/25/11,0.00907193,0.00289404,0.00136280,0.00638876,0.02082255,0.01050855,0.01961973
2/28/11,0.00912141,0.00175901,0.00136280,0.00659455,0.01971446,0.01059424,0.02111652
3/1/11,0.00907103,0.00175901,0.00136280,0.00675535,0.01846130,0.01059628,0.02271868
3/2/11,0.00907080,0.00175901,0.00136280,0.00687282,0.01706790,0.01055365,0.02446661
3/3/11,0.00907058,0.00175901,0.00136280,0.00704261,0.01563895,0.01051793,0.02632045
3/4/11,0.00907035,0.00175901,0.00136280,0.00713962,0.01403153,0.01043487,0.02830891
3/7/11,0.00911983,0.00175901,0.00136280,0.00713660,0.01225447,0.01021284,0.03041902
3/8/11,0.00906945,0.00175901,0.00136280,0.00715973,0.01043147,0.01000673,0.03265926
3/9/11,0.00906922,0.00175901,0.00136280,0.00712840,0.00854917,0.00984480,0.03500912
3/10/11,0.00906900,0.00175901,0.00136280,0.00707852,0.00656409,0.00956017,0.03744256
3/11/11,0.00906877,0.00175901,0.00136280,0.00710768,0.00475931,0.00942783,0.03988655
3/14/11,0.00911824,0.00175901,0.00136280,0.00718156,0.00295978,0.00928028,0.04230198
3/15/11,0.00906787,0.00175901,0.00136280,0.00742496,0.00140442,0.00932248,0.04469220
3/16/11,0.00906765,0.00175901,0.00136280,0.00785771,0.00013675,0.00945679,0.04687512
3/17/11,0.00906742,0.00175901,0.00136280,0.00842891,-0.00084912,0.00980068,0.04898695
3/18/11,0.00906720,0.00175901,0.00136280,0.00921717,-0.00155867,0.01032054,0.05095257
3/21/11,0.00911665,0.00175901,0.00136280,0.01015827,-0.00177837,0.01103234,0.05268647
3/22/11,0.00906630,0.00175901,0.00136280,0.01119956,-0.00183626,0.01186869,0.05421828
3/23/11,0.00906607,0.00175901,0.00136280,0.01235909,-0.00149447,0.01290479,0.05561717
3/24/11,0.00906585,0.00175901,0.00136280,0.01364462,-0.00097283,0.01410053,0.05671134
3/25/11,0.00906562,0.00000000,0.00136280,0.01499343,-0.00023029,0.01533533,0.05768925
3/28/11,0.00911507,0.00000000,0.00136280,0.01641360,0.00061478,0.01669882,0.05833622
3/29/11,0.00906472,0.00000000,0.00136280,0.01789471,0.00165557,0.01808376,0.05883435
3/30/11,0.00906449,0.00197031,0.00136280,0.01940265,0.00284166,0.01961973,0.05900999
3/31/11,0.00906427,0.00197031,0.00136280,0.02094464,0.00398781,0.02111652,0.05901688
4/1/11,0.00906404,0.00197031,0.01596296,0.02246737,0.00531043,0.02271868,0.05875754
4/4/11,0.00903831,0.00197031,0.01596296,0.02408061,0.00671697,0.02446661,0.05826820
4/5/11,0.00903809,0.00197031,0.01458029,0.02570954,0.00822579,0.02632045,0.05753829
4/6/11,0.00903787,0.00197031,0.01458029,0.02732780,0.00978068,0.02830891,0.05647529
4/7/11,0.00903764,0.00197031,0.01458029,0.02906039,0.01152390,0.03041902,0.05507733
4/8/11,0.00903742,0.00197031,0.01458029,0.03073803,0.01327713,0.03265926,0.05349568
4/11/11,0.00903674,0.00197031,0.01458029,0.03249277,0.01518260,0.03500912,0.05145756
4/12/11,0.00903652,0.00197031,0.01458029,0.03426403,0.01714262,0.03744256,0.04918358
4/13/11,0.00903629,0.00197031,0.01458029,0.03595902,0.01906029,0.03988655,0.04661195
4/14/11,0.00903607,0.00197031,0.01458029,0.03755861,0.02092732,0.04230198,0.04387231
4/15/11,0.00903585,0.00197031,0.01458029,0.03905153,0.02272776,0.04469220,0.04087108
4/18/11,0.00903517,0.00197031,0.01458029,0.04032896,0.02434083,0.04687512,0.03773722
4/19/11,0.00903495,0.00197031,0.01458029,0.04146582,0.02571657,0.04898695,0.03451334
4/20/11,0.00903472,0.00197031,0.01458029,0.04249726,0.02699358,0.05095257,0.03112958
4/21/11,0.00903450,0.00197031,0.01458029,0.04336104,0.02791030,0.05268647,0.02771562
4/25/11,0.00910873,0.00197031,0.01458029,0.04404009,0.02861914,0.05421828,0.02440673
4/26/11,0.00905842,0.00197031,0.01458029,0.04463211,0.02911878,0.05561717,0.02097691
4/27/11,0.00905820,0.00197031,0.01458029,0.04507601,0.02940611,0.05671134,0.01776403
4/28/11,0.00905797,0.00000000,0.01458029,0.04538185,0.02951280,0.05768925,0.01457539
4/29/11,0.00905775,0.00319065,0.01458029,0.04555260,0.02934348,0.05833622,0.01158725
5/2/11,0.00910715,0.00319065,0.01458029,0.04550039,0.02906944,0.05883435,0.00879613
5/3/11,0.00905685,0.00319065,0.01458029,0.04530397,0.02845537,0.05900999,0.00621541
5/4/11,0.00905662,0.00319065,0.01458029,0.04493917,0.02773582,0.05901688,0.00380161
5/5/11,0.00905640,0.00319065,0.01458029,0.04438940,0.02683355,0.05875754,0.00156727
5/6/11,0.00905617,0.00319065,0.01458029,0.04372536,0.02575758,0.05826820,-0.00039569
5/9/11,0.00910557,0.00319065,0.01458029,0.04290384,0.02450122,0.05753829,-0.00219882
5/10/11,0.00905527,0.00319065,0.01458029,0.04191320,0.02304411,0.05647529,-0.00376582
5/11/11,0.00905505,0.00319065,0.01458029,0.04069692,0.02125928,0.05507733,-0.00497630
5/12/11,0.00905483,0.00319065,0.01458029,0.03941243,0.01940537,0.05349568,-0.00603648
5/13/11,0.00905460,0.00319065,0.01458029,0.03778032,0.01714184,0.05145756,-0.00671472
5/16/11,0.00910399,0.00319065,0.01458029,0.03604797,0.01471550,0.04918358,-0.00718907
5/17/11,0.00905370,0.00319065,0.01458029,0.03411566,0.01213900,0.04661195,-0.00727696
5/18/11,0.00905348,0.00319065,0.01458029,0.03210486,0.00939732,0.04387231,-0.00720363
5/19/11,0.00905325,0.00319065,0.01458029,0.02992430,0.00657541,0.04087108,-0.00691298
5/20/11,0.00905303,0.00319065,0.01458029,0.02762625,0.00357830,0.03773722,-0.00637995
5/23/11,0.00910241,0.00319065,0.01458029,0.02523720,0.00064307,0.03451334,-0.00580853
5/24/11,0.00905213,0.00319065,0.01458029,0.02274753,-0.00235777,0.03112958,-0.00508969
5/25/11,0.00905191,0.00319065,0.01458029,0.02013187,-0.00526016,0.02771562,-0.00426683
5/26/11,0.00905168,0.00319065,0.01458029,0.01746779,-0.00806533,0.02440673,-0.00359868
5/27/11,0.00905146,0.00190557,0.01458029,0.01473795,-0.01085088,0.02097691,-0.00293485
5/31/11,0.00912563,0.00190557,0.01458029,0.01200908,-0.01337469,0.01776403,-0.00237586
6/1/11,0.00905034,0.00190557,0.01458029,0.00929022,-0.01582098,0.01457539,-0.00224156
6/2/11,0.00905011,0.00190557,0.01458029,0.00662302,-0.01786773,0.01158725,-0.00220173
6/3/11,0.00904989,0.00190557,0.01458029,0.00414009,-0.01972383,0.00879613,-0.00275737
6/6/11,0.00909925,0.00190557,0.01458029,0.00183189,-0.02115458,0.00621541,-0.00341261
6/7/11,0.00904899,0.00190557,0.01458029,-0.00034256,-0.02225733,0.00380161,-0.00468624
6/8/11,0.00904876,0.00190557,0.01458029,-0.00235833,-0.02310101,0.00156727,-0.00594922
6/9/11,0.00904854,0.00190557,0.01458029,-0.00415333,-0.02347615,-0.00039569,-0.00772911
6/10/11,0.00904832,0.00190557,0.01458029,-0.00578660,-0.02351367,-0.00219882,-0.00966088
6/13/11,0.00909767,0.00190557,0.01458029,-0.00731307,-0.02324301,-0.00376582,-0.01188853
6/14/11,0.00904742,0.00190557,0.01458029,-0.00844297,-0.02233605,-0.00497630,-0.01442241
6/15/11,0.00904719,0.00190557,0.01458029,-0.00955165,-0.02121760,-0.00603648,-0.01726260
6/16/11,0.00904697,0.00190557,0.01458029,-0.01026342,-0.01958509,-0.00671472,-0.02045555
6/17/11,0.00904675,0.00190557,0.01458029,-0.01087203,-0.01761299,-0.00718907,-0.02387596
6/20/11,0.00909609,0.00190557,0.01458029,-0.01114279,-0.01525682,-0.00727696,-0.02757898
6/21/11,0.00904585,0.00190557,0.01458029,-0.01127230,-0.01249894,-0.00720363,-0.03156710
6/22/11,0.00904563,0.00190557,0.01458029,-0.01116981,-0.00958069,-0.00691298,-0.03573694
6/23/11,0.00904540,0.00190557,0.01458029,-0.01081089,-0.00624256,-0.00637995,-0.04004350
6/24/11,0.00904518,0.00190557,0.01458029,-0.01026751,-0.00287476,-0.00580853,-0.04429934
6/27/11,0.00909451,0.00000000,0.01458029,-0.00949064,0.00072145,-0.00508969,-0.04854892
6/28/11,0.00904428,0.00000000,0.01458029,-0.00856156,0.00438600,-0.00426683,-0.05269297
6/29/11,0.00904406,0.00212261,0.01458029,-0.00747204,0.00797914,-0.00359868,-0.05664019
6/30/11,0.00904383,0.00212261,0.01458029,-0.00632044,0.01144056,-0.00293485,-0.06016724
7/1/11,0.00904361,0.00212261,0.02431986,-0.00507557,0.01474265,-0.00237586,-0.06348103
7/5/11,0.00911771,0.00212261,0.00959960,-0.00406397,0.01754279,-0.00224156,-0.06588415
7/6/11,0.00904249,0.00212261,0.00959960,-0.00301861,0.01990213,-0.00220173,-0.06813204
7/7/11,0.00904226,0.00212261,0.00959960,-0.00236049,0.02152478,-0.00275737,-0.06934096
7/8/11,0.00904204,0.00212261,0.00959960,-0.00177380,0.02279217,-0.00341261,-0.07033009
7/11/11,0.00909136,0.00212261,0.00959960,-0.00167686,0.02305445,-0.00468624,-0.07039519
7/12/11,0.00904114,0.00212261,0.00959960,-0.00159421,0.02308358,-0.00594922,-0.07020166
7/13/11,0.00904092,0.00212261,0.00959960,-0.00179974,0.02238547,-0.00772911,-0.06940290
7/14/11,0.00904070,0.00212261,0.00959960,-0.00221697,0.02108627,-0.00966088,-0.06827819
7/15/11,0.00904047,0.00212261,0.00959960,-0.00272078,0.01936920,-0.01188853,-0.06664129
7/18/11,0.00908978,0.00212261,0.00959960,-0.00354159,0.01689972,-0.01442241,-0.06454893
7/19/11,0.00903958,0.00212261,0.00959960,-0.00448103,0.01386564,-0.01726260,-0.06198963
7/20/11,0.00903935,0.00212261,0.00959960,-0.00574684,0.01016188,-0.02045555,-0.05892385
7/21/11,0.00903913,0.00212261,0.00959960,-0.00712536,0.00585970,-0.02387596,-0.05531980
7/22/11,0.00903890,0.00212261,0.00959960,-0.00869285,0.00113102,-0.02757898,-0.05132876
7/25/11,0.00908821,0.00212261,0.00959960,-0.01052782,-0.00431540,-0.03156710,-0.04702031
7/26/11,0.00903801,0.00212261,0.00959960,-0.01251381,-0.01017696,-0.03573694,-0.04249984
7/27/11,0.00903779,0.00212261,0.00959960,-0.01467564,-0.01642017,-0.04004350,-0.03760884
7/28/11,0.00903756,0.00000000,0.00959960,-0.01688224,-0.02283049,-0.04429934,-0.03278000
7/29/11,0.00903734,0.00170739,0.00959960,-0.01926255,-0.02944111,-0.04854892,-0.02806348
8/1/11,0.00908663,0.00170739,0.00959960,-0.02152974,-0.03602980,-0.05269297,-0.02334588
8/2/11,0.00903644,0.00170739,0.00959960,-0.02390102,-0.04272021,-0.05664019,-0.01882651
8/3/11,0.00903622,0.00170739,0.00959960,-0.02601151,-0.04892671,-0.06016724,-0.01472582
8/4/11,0.00903600,0.00170739,0.00959960,-0.02816616,-0.05502930,-0.06348103,-0.01076354
8/5/11,0.00903577,0.00170739,0.00959960,-0.02970938,-0.06022192,-0.06588415,-0.00740581
8/8/11,0.00908506,0.00170739,0.00959960,-0.03122194,-0.06516545,-0.06813204,-0.00439143
8/9/11,0.00903488,0.00170739,0.00959960,-0.03201439,-0.06895737,-0.06934096,-0.00193664
8/10/11,0.00903465,0.00170739,0.00959960,-0.03270565,-0.07249777,-0.07033009,0.00029668
8/11/11,0.00903443,0.00170739,0.00959960,-0.03273380,-0.07501386,-0.07039519,0.00206436
8/12/11,0.00903421,0.00170739,0.00959960,-0.03255903,-0.07711287,-0.07020166,0.00346451
8/15/11,0.00908348,0.00170739,0.00959960,-0.03202489,-0.07863714,-0.06940290,0.00459698
8/16/11,0.00903331,0.00170739,0.00959960,-0.03128787,-0.07960723,-0.06827819,0.00531960
8/17/11,0.00903309,0.00170739,0.00959960,-0.03031538,-0.07996951,-0.06664129,0.00579347
8/18/11,0.00903287,0.00170739,0.00959960,-0.02900044,-0.07969819,-0.06454893,0.00592524
8/19/11,0.00903264,0.00170739,0.00959960,-0.02751128,-0.07869390,-0.06198963,0.00577728
8/22/11,0.00908191,0.00170739,0.00959960,-0.02571976,-0.07701411,-0.05892385,0.00546648
8/23/11,0.00903175,0.00170739,0.00959960,-0.02364552,-0.07444875,-0.05531980,0.00503021
8/24/11,0.00903152,0.00170739,0.00959960,-0.02137951,-0.07123705,-0.05132876,0.00451355
8/25/11,0.00903130,0.00170739,0.00959960,-0.01896708,-0.06757052,-0.04702031,0.00379373
8/26/11,0.00903108,0.00000000,0.00959960,-0.01647129,-0.06330439,-0.04249984,0.00329331
8/29/11,0.00908034,0.00000000,0.00959960,-0.01374542,-0.05857989,-0.03760884,0.00286020
8/30/11,0.00903018,0.00190176,0.00959960,-0.01114973,-0.05372559,-0.03278000,0.00263320
8/31/11,0.00902996,0.00190176,0.00959960,-0.00855935,-0.04867329,-0.02806348,0.00278034
9/1/11,0.00902974,0.00190176,0.00959960,-0.00603842,-0.04351913,-0.02334588,0.00308485
9/2/11,0.00902951,0.00190176,0.00959960,-0.00362079,-0.03826411,-0.01882651,0.00370832
9/6/11,0.00910350,0.00190176,0.00959960,-0.00145976,-0.03319214,-0.01472582,0.00454001
9/7/11,0.00902840,0.00190176,0.00959960,0.00065461,-0.02809650,-0.01076354,0.00552731
9/8/11,0.00902817,0.00190176,0.00959960,0.00241718,-0.02336888,-0.00740581,0.00664596
9/9/11,0.00902795,0.00190176,0.00959960,0.00395723,-0.01879594,-0.00439143,0.00796803
9/12/11,0.00907719,0.00190176,0.00959960,0.00512419,-0.01465849,-0.00193664,0.00934621
9/13/11,0.00902706,0.00190176,0.00959960,0.00612546,-0.01063119,0.00029668,0.01096496
9/14/11,0.00902683,0.00190176,0.00959960,0.00682134,-0.00684316,0.00206436,0.01253467
9/15/11,0.00902661,0.00190176,0.00959960,0.00732468,-0.00342743,0.00346451,0.01432651
9/16/11,0.00902639,0.00190176,0.00959960,0.00767602,-0.00012998,0.00459698,0.01617352
9/19/11,0.00907562,0.00190176,0.00959960,0.00773247,0.00272992,0.00531960,0.01804195
9/20/11,0.00902549,0.00190176,0.00959960,0.00780048,0.00528153,0.00579347,0.01994249
9/21/11,0.00902527,0.00190176,0.00959960,0.00765534,0.00751005,0.00592524,0.02165704
9/22/11,0.00902505,0.00190176,0.00959960,0.00742193,0.00934730,0.00577728,0.02312170
9/23/11,0.00902482,0.00190176,0.00959960,0.00718800,0.01094305,0.00546648,0.02448769
9/26/11,0.00907405,0.00190176,0.00959960,0.00696149,0.01236660,0.00503021,0.02556192
9/27/11,0.00902393,0.00190176,0.00959960,0.00675820,0.01352008,0.00451355,0.02641579
9/28/11,0.00902371,0.00000000,0.00959960,0.00645337,0.01453579,0.00379373,0.02709283
9/29/11,0.00902349,0.00184184,0.00959960,0.00638215,0.01570813,0.00329331,0.02746104
9/30/11,0.00902326,0.00184184,0.00959960,0.00636365,0.01699228,0.00286020,0.02755441
10/3/11,0.00907248,0.00184184,0.01354004,0.00658726,0.01858471,0.00263320,0.02736786
10/4/11,0.00902237,0.00184184,0.01354004,0.00706265,0.02059301,0.00278034,0.02682494
10/5/11,0.00902215,0.00184184,0.01354004,0.00762021,0.02263952,0.00308485,0.02598627
10/6/11,0.00902193,0.00184184,0.01354004,0.00843657,0.02497222,0.00370832,0.02506608
10/7/11,0.00902170,0.00184184,0.01354004,0.00940144,0.02734508,0.00454001,0.02375549
10/10/11,0.00907091,0.00184184,0.01354004,0.01041433,0.02968701,0.00552731,0.02239206
10/11/11,0.00902081,0.00184184,0.01354004,0.01151452,0.03195797,0.00664596,0.02095680
10/12/11,0.00902059,0.00184184,0.01354004,0.01271707,0.03428686,0.00796803,0.01932968
10/13/11,0.00902036,0.00184184,0.01354004,0.01387891,0.03633918,0.00934621,0.01772090
10/14/11,0.00902014,0.00184184,0.01354004,0.01519409,0.03852725,0.01096496,0.01589798
10/17/11,0.00906934,0.00184184,0.01354004,0.01642609,0.04035179,0.01253467,0.01419435
10/18/11,0.00901925,0.00184184,0.01354004,0.01784732,0.04238283,0.01432651,0.01247170
10/19/11,0.00901903,0.00184184,0.01354004,0.01915697,0.04419033,0.01617352,0.01079867
10/20/11,0.00901880,0.00184184,0.01354004,0.02044524,0.04591067,0.01804195,0.00950701
10/21/11,0.00901858,0.00184184,0.01354004,0.02170566,0.04745428,0.01994249,0.00847237
10/24/11,0.00906777,0.00184184,0.01354004,0.02266456,0.04860378,0.02165704,0.00768504
10/25/11,0.00901769,0.00184184,0.01354004,0.02348987,0.04938639,0.02312170,0.00750895
10/26/11,0.00901747,0.00184184,0.01354004,0.02414502,0.04986902,0.02448769,0.00747385
10/27/11,0.00901724,0.00000000,0.01354004,0.02460697,0.04994017,0.02556192,0.00788932
10/28/11,0.00901702,0.00137894,0.01354004,0.02489785,0.04968913,0.02641579,0.00833891
10/31/11,0.00906621,0.00137894,0.01354004,0.02507516,0.04905999,0.02709283,0.00892401
11/1/11,0.00901613,0.00137894,0.01354004,0.02503314,0.04794485,0.02746104,0.00978796
11/2/11,0.00901591,0.00137894,0.01354004,0.02491599,0.04632625,0.02755441,0.01075701
11/3/11,0.00901569,0.00137894,0.01354004,0.02458926,0.04429483,0.02736786,0.01201192
11/4/11,0.00901546,0.00137894,0.01354004,0.02399321,0.04170099,0.02682494,0.01330698
11/7/11,0.00906464,0.00137894,0.01354004,0.02326837,0.03876400,0.02598627,0.01506391
11/8/11,0.00901457,0.00137894,0.01354004,0.02255618,0.03575010,0.02506608,0.01674312
11/9/11,0.00901435,0.00137894,0.01354004,0.02150437,0.03238802,0.02375549,0.01880557
11/10/11,0.00901413,0.00137894,0.01354004,0.02053871,0.02898729,0.02239206,0.02106895
11/11/11,0.00901390,0.00137894,0.01354004,0.01956826,0.02567558,0.02095680,0.02356243
11/14/11,0.00906307,0.00137894,0.01354004,0.01851555,0.02220947,0.01932968,0.02628937
11/15/11,0.00901301,0.00137894,0.01354004,0.01760087,0.01891643,0.01772090,0.02902752
11/16/11,0.00901279,0.00137894,0.01354004,0.01657008,0.01541088,0.01589798,0.03199605
11/17/11,0.00901257,0.00137894,0.01354004,0.01573413,0.01222534,0.01419435,0.03485231
11/18/11,0.00901235,0.00137894,0.01354004,0.01496557,0.00902896,0.01247170,0.03749894
11/21/11,0.00906151,0.00137894,0.01354004,0.01422705,0.00600184,0.01079867,0.04002137
11/22/11,0.00901146,0.00137894,0.01354004,0.01394420,0.00351594,0.00950701,0.04216995
11/23/11,0.00901123,0.00137894,0.01354004,0.01379979,0.00140223,0.00847237,0.04386820
11/25/11,0.00903570,0.00137894,0.01354004,0.01394035,-0.00027850,0.00768504,0.04548758
11/28/11,0.00905994,0.00000000,0.01354004,0.01451179,-0.00124119,0.00750895,0.04661517
