Date,Inflation 1yr,Total Jobs 30d,GNP 90d,XLK 30d,SPY 30d,XLY 30d,XLY next 30d
9/27/10,0.00918164,0.00097778,0.01083033,0.06053883,0.04726213,0.06266973,0.05350087
9/28/10,0.00918141,0.00000000,0.01083033,0.06322658,0.04903822,0.06426696,0.05281753
9/29/10,0.00913083,0.00132155,0.01083033,0.06552011,0.05050383,0.06553114,0.05212457
9/30/10,0.00913060,0.00132155,0.01083033,0.06733983,0.05151718,0.06630467,0.05155051
10/1/10,0.00913037,0.00132155,0.01232603,0.06880749,0.05231097,0.06684586,0.05095414
10/4/10,0.00918003,0.00132155,0.01232603,0.06993745,0.05279677,0.06709702,0.05041566
10/5/10,0.00917980,0.00132155,0.01232603,0.07088022,0.05318103,0.06725784,0.04971072
10/6/10,0.00912923,0.00132155,0.01232603,0.07144998,0.05328676,0.06715224,0.04894302
10/7/10,0.00912900,0.00132155,0.01232603,0.07187002,0.05317152,0.06686463,0.04813733
10/8/10,0.00912878,0.00132155,0.01232603,0.07203273,0.05294135,0.06648642,0.04731411
10/11/10,0.00917843,0.00132155,0.01232603,0.07198766,0.05252965,0.06589120,0.04649145
10/12/10,0.00917820,0.00132155,0.01232603,0.07162948,0.05190918,0.06516058,0.04562304
10/13/10,0.00912764,0.00132155,0.01232603,0.07105189,0.05117445,0.06427044,0.04488854
10/14/10,0.00912741,0.00132155,0.01232603,0.07021837,0.05029261,0.06329724,0.04413597
10/15/10,0.00912718,0.00132155,0.01232603,0.06918647,0.04928567,0.06221921,0.04353892
10/18/10,0.00917683,0.00132155,0.01232603,0.06806134,0.04830425,0.06124609,0.04291525
10/19/10,0.00917660,0.00132155,0.01232603,0.06668829,0.04716196,0.06011759,0.04236763
10/20/10,0.00912604,0.00132155,0.01232603,0.06532782,0.04611419,0.05919754,0.04185166
10/21/10,0.00912582,0.00132155,0.01232603,0.06378577,0.04493574,0.05821569,0.04118987
10/22/10,0.00912559,0.00132155,0.01232603,0.06212169,0.04370116,0.05714621,0.04080794
10/25/10,0.00917523,0.00132155,0.01232603,0.06044502,0.04249998,0.05619970,0.04038110
10/26/10,0.00917500,0.00132155,0.01232603,0.05872173,0.04127279,0.05527609,0.03999169
10/27/10,0.00912445,0.00000000,0.01232603,0.05695829,0.04003901,0.05430857,0.03960585
10/28/10,0.00912422,0.00000000,0.01232603,0.05518156,0.03884977,0.05350087,0.03930445
10/29/10,0.00912400,0.00148641,0.01232603,0.05346069,0.03779351,0.05281753,0.03885263
11/1/10,0.00917363,0.00148641,0.01232603,0.05171003,0.03671254,0.05212457,0.03841056
11/2/10,0.00917340,0.00148641,0.01232603,0.04994155,0.03573806,0.05155051,0.03791608
11/3/10,0.00912286,0.00148641,0.01232603,0.04801275,0.03466831,0.05095414,0.03746172
11/4/10,0.00912263,0.00148641,0.01232603,0.04610999,0.03371187,0.05041566,0.03703126
11/5/10,0.00912241,0.00148641,0.01232603,0.04392351,0.03257548,0.04971072,0.03663261
11/8/10,0.00917203,0.00148641,0.01232603,0.04159190,0.03138986,0.04894302,0.03624431
11/9/10,0.00917180,0.00148641,0.01232603,0.03919649,0.03017154,0.04813733,0.03590831
11/10/10,0.00912127,0.00148641,0.01232603,0.03664597,0.02894725,0.04731411,0.03563464
11/11/10,0.00912104,0.00148641,0.01232603,0.03415242,0.02774571,0.04649145,0.03530182
11/12/10,0.00912081,0.00148641,0.01232603,0.03163253,0.02656345,0.04562304,0.03496545
11/15/10,0.00917043,0.00148641,0.01232603,0.02931663,0.02555042,0.04488854,0.03453922
11/16/10,0.00917020,0.00148641,0.01232603,0.02715297,0.02458861,0.04413597,0.03399822
11/17/10,0.00911968,0.00148641,0.01232603,0.02523397,0.02383643,0.04353892,0.03335551
11/18/10,0.00911945,0.00148641,0.01232603,0.02351453,0.02318774,0.04291525,0.03262683
11/19/10,0.00911922,0.00148641,0.01232603,0.02196395,0.02268454,0.04236763,0.03184582
11/22/10,0.00916883,0.00148641,0.01232603,0.02059840,0.02230233,0.04185166,0.03093635
11/23/10,0.00916860,0.00148641,0.01232603,0.01932439,0.02195787,0.04118987,0.02994855
11/24/10,0.00911809,0.00148641,0.01232603,0.01832737,0.02194305,0.04080794,0.02892714
11/26/10,0.00914277,0.00148641,0.01232603,0.01746011,0.02197447,0.04038110,0.02779933
11/29/10,0.00919237,0.00125965,0.01232603,0.01679433,0.02225025,0.03999169,0.02650149
11/30/10,0.00916700,0.00125965,0.01232603,0.01628738,0.02256735,0.03960585,0.02533421
12/1/10,0.00911650,0.00125965,0.01232603,0.01601115,0.02313080,0.03930445,0.02407792
12/2/10,0.00911627,0.00125965,0.01232603,0.01587245,0.02365918,0.03885263,0.02292022
12/3/10,0.00911604,0.00125965,0.01232603,0.01590105,0.02431565,0.03841056,0.02186604
12/6/10,0.00916563,0.00125965,0.01232603,0.01615640,0.02499355,0.03791608,0.02088256
12/7/10,0.00916540,0.00125965,0.01232603,0.01657144,0.02586748,0.03746172,0.01997684
12/8/10,0.00911491,0.00125965,0.01232603,0.01730468,0.02682500,0.03703126,0.01923124
12/9/10,0.00911468,0.00125965,0.01232603,0.01813407,0.02789892,0.03663261,0.01851658
12/10/10,0.00911445,0.00125965,0.01232603,0.01929286,0.02911097,0.03624431,0.01789788
12/13/10,0.00916403,0.00125965,0.01232603,0.02053634,0.03037545,0.03590831,0.01741287
12/14/10,0.00916380,0.00125965,0.01232603,0.02202544,0.03177014,0.03563464,0.01697493
12/15/10,0.00911332,0.00125965,0.01232603,0.02348505,0.03311393,0.03530182,0.01661168
12/16/10,0.00911309,0.00125965,0.01232603,0.02504680,0.03447388,0.03496545,0.01631953
12/17/10,0.00911287,0.00125965,0.01232603,0.02647407,0.03569678,0.03453922,0.01615533
12/20/10,0.00916243,0.00125965,0.01232603,0.02777597,0.03682711,0.03399822,0.01615593
12/21/10,0.00916221,0.00125965,0.01232603,0.02907150,0.03786463,0.03335551,0.01625582
12/22/10,0.00911173,0.00125965,0.01232603,0.03019913,0.03876433,0.03262683,0.01644211
12/23/10,0.00911150,0.00125965,0.01232603,0.03129156,0.03956341,0.03184582,0.01676093
12/27/10,0.00918596,0.00125965,0.01232603,0.03229793,0.04018197,0.03093635,0.01713305
12/28/10,0.00918573,0.00000000,0.01232603,0.03316247,0.04067492,0.02994855,0.01782264
12/29/10,0.00911014,0.00000000,0.01232603,0.03405123,0.04099416,0.02892714,0.01857409
12/30/10,0.00910992,0.00083883,0.01232603,0.03479069,0.04120516,0.02779933,0.01939413
12/31/10,0.00910969,0.00083883,0.01232603,0.03539257,0.04112031,0.02650149,0.02046902
1/3/11,0.00915924,0.00083883,0.00136280,0.03593926,0.04106540,0.02533421,0.02154996
1/4/11,0.00908367,0.00083883,0.00136280,0.03641053,0.04082731,0.02407792,0.02256207
1/5/11,0.00908344,0.00083883,0.00136280,0.03678701,0.04059445,0.02292022,0.02361747
1/6/11,0.00908322,0.00083883,0.00136280,0.03718055,0.04028523,0.02186604,0.02447172
1/7/11,0.00908299,0.00083883,0.00136280,0.03737902,0.03993694,0.02088256,0.02513577
1/10/11,0.00913253,0.00083883,0.00136280,0.03763501,0.03954968,0.01997684,0.02565578
1/11/11,0.00908209,0.00083883,0.00136280,0.03776426,0.03910837,0.01923124,0.02589252
1/12/11,0.00908186,0.00083883,0.00136280,0.03787254,0.03865983,0.01851658,0.02587332
1/13/11,0.00908164,0.00083883,0.00136280,0.03782754,0.03809634,0.01789788,0.02570727
1/14/11,0.00908141,0.00083883,0.00136280,0.03784940,0.03757639,0.01741287,0.02518563
1/18/11,0.00915582,0.00083883,0.00136280,0.03768995,0.03699318,0.01697493,0.02459509
1/19/11,0.00908028,0.00083883,0.00136280,0.03756039,0.03640991,0.01661168,0.02378844
1/20/11,0.00908005,0.00083883,0.00136280,0.03733391,0.03578049,0.01631953,0.02288435
1/21/11,0.00907983,0.00083883,0.00136280,0.03708975,0.03522899,0.01615533,0.02187951
1/24/11,0.00912935,0.00083883,0.00136280,0.03694678,0.03472489,0.01615593,0.02082255
1/25/11,0.00907892,0.00083883,0.00136280,0.03669512,0.03424905,0.01625582,0.01971446
1/26/11,0.00907870,0.00083883,0.00136280,0.03637603,0.03378207,0.01644211,0.01846130
1/27/11,0.00907847,0.00083883,0.00136280,0.03601103,0.03333119,0.01676093,0.01706790
1/28/11,0.00907825,0.00113303,0.00136280,0.03554580,0.03291322,0.01713305,0.01563895
1/31/11,0.00912776,0.00113303,0.00136280,0.03511082,0.03262698,0.01782264,0.01403153
2/1/11,0.00907734,0.00113303,0.00136280,0.03458984,0.03232845,0.01857409,0.01225447
2/2/11,0.00907712,0.00113303,0.00136280,0.03391763,0.03198730,0.01939413,0.01043147
2/3/11,0.00907689,0.00113303,0.00136280,0.03323760,0.03178106,0.02046902,0.00854917
2/4/11,0.00907667,0.00113303,0.00136280,0.03242290,0.03147047,0.02154996,0.00656409
2/7/11,0.00912618,0.00113303,0.00136280,0.03136043,0.03108418,0.02256207,0.00475931
2/8/11,0.00907576,0.00113303,0.00136280,0.03027109,0.03068926,0.02361747,0.00295978
2/9/11,0.00907554,0.00113303,0.00136280,0.02892158,0.03010672,0.02447172,0.00140442
2/10/11,0.00907531,0.00113303,0.00136280,0.02734731,0.02938339,0.02513577,0.00013675
2/11/11,0.00907509,0.00113303,0.00136280,0.02557604,0.02849825,0.02565578,-0.00084912
2/14/11,0.00912459,0.00113303,0.00136280,0.02364347,0.02753344,0.02589252,-0.00155867
2/15/11,0.00904910,0.00113303,0.00136280,0.02138925,0.02631040,0.02587332,-0.00177837
2/16/11,0.00904887,0.00113303,0.00136280,0.01910235,0.02507126,0.02570727,-0.00183626
2/17/11,0.00904865,0.00113303,0.00136280,0.01654449,0.02362112,0.02518563,-0.00149447
2/18/11,0.00904842,0.00113303,0.00136280,0.01394579,0.02212465,0.02459509,-0.00097283
2/22/11,0.00907261,0.00113303,0.00136280,0.01126607,0.02050043,0.02378844,-0.00023029
2/23/11,0.00907238,0.00113303,0.00136280,0.00851812,0.01888553,0.02288435,0.00061478
2/24/11,0.00907216,0.00113303,0.00136280,0.00579869,0.01720330,0.02187951,0.00165557
2/25/11,0.00907193,0.00289404,0.00136280,0.00312414,0.01553728,0.02082255,0.00284166
2/28/11,0.00912141,0.00175901,0.00136280,0.00051286,0.01390606,0.01971446,0.00398781
3/1/11,0.00907103,0.00175901,0.00136280,-0.00208951,0.01219057,0.01846130,0.00531043
3/2/11,0.00907080,0.00175901,0.00136280,-0.00466391,0.01045723,0.01706790,0.00671697
3/3/11,0.00907058,0.00175901,0.00136280,-0.00719400,0.00881169,0.01563895,0.00822579
3/4/11,0.00907035,0.00175901,0.00136280,-0.00968316,0.00711364,0.01403153,0.00978068
3/7/11,0.00911983,0.00175901,0.00136280,-0.01211223,0.00540902,0.01225447,0.01152390
3/8/11,0.00906945,0.00175901,0.00136280,-0.01442426,0.00382325,0.01043147,0.01327713
3/9/11,0.00906922,0.00175901,0.00136280,-0.01652077,0.00229298,0.00854917,0.01518260
3/10/11,0.00906900,0.00175901,0.00136280,-0.01851077,0.00079517,0.00656409,0.01714262
3/11/11,0.00906877,0.00175901,0.00136280,-0.02020979,-0.00046466,0.00475931,0.01906029
3/14/11,0.00911824,0.00175901,0.00136280,-0.02161321,-0.00160846,0.00295978,0.02092732
3/15/11,0.00906787,0.00175901,0.00136280,-0.02276630,-0.00249486,0.00140442,0.02272776
3/16/11,0.00906765,0.00175901,0.00136280,-0.02354500,-0.00314300,0.00013675,0.02434083
3/17/11,0.00906742,0.00175901,0.00136280,-0.02388604,-0.00346490,-0.00084912,0.02571657
3/18/11,0.00906720,0.00175901,0.00136280,-0.02392560,-0.00359240,-0.00155867,0.02699358
3/21/11,0.00911665,0.00175901,0.00136280,-0.02344446,-0.00334165,-0.00177837,0.02791030
3/22/11,0.00906630,0.00175901,0.00136280,-0.02271743,-0.00295379,-0.00183626,0.02861914
3/23/11,0.00906607,0.00175901,0.00136280,-0.02167463,-0.00231656,-0.00149447,0.02911878
3/24/11,0.00906585,0.00175901,0.00136280,-0.02035421,-0.00149777,-0.00097283,0.02940611
3/25/11,0.00906562,0.00000000,0.00136280,-0.01886920,-0.00051925,-0.00023029,0.02951280
3/28/11,0.00911507,0.00000000,0.00136280,-0.01726496,0.00052898,0.00061478,0.02934348
3/29/11,0.00906472,0.00000000,0.00136280,-0.01545032,0.00172622,0.00165557,0.02906944
3/30/11,0.00906449,0.00197031,0.00136280,-0.01361024,0.00300193,0.00284166,0.02845537
3/31/11,0.00906427,0.00197031,0.00136280,-0.01171605,0.00422511,0.00398781,0.02773582
4/1/11,0.00906404,0.00197031,0.01596296,-0.00971324,0.00551934,0.00531043,0.02683355
4/4/11,0.00903831,0.00197031,0.01596296,-0.00758242,0.00686935,0.00671697,0.02575758
4/5/11,0.00903809,0.00197031,0.01458029,-0.00538585,0.00822187,0.00822579,0.02450122
4/6/11,0.00903787,0.00197031,0.01458029,-0.00305921,0.00955392,0.00978068,0.02304411
4/7/11,0.00903764,0.00197031,0.01458029,-0.00065097,0.01095891,0.01152390,0.02125928
4/8/11,0.00903742,0.00197031,0.01458029,0.00171883,0.01228678,0.01327713,0.01940537
4/11/11,0.00903674,0.00197031,0.01458029,0.00417009,0.01362939,0.01518260,0.01714184
4/12/11,0.00903652,0.00197031,0.01458029,0.00649576,0.01493277,0.01714262,0.01471550
4/13/11,0.00903629,0.00197031,0.01458029,0.00885467,0.01616792,0.01906029,0.01213900
4/14/11,0.00903607,0.00197031,0.01458029,0.01100553,0.01728341,0.02092732,0.00939732
4/15/11,0.00903585,0.00197031,0.01458029,0.01300267,0.01827851,0.02272776,0.00657541
4/18/11,0.00903517,0.00197031,0.01458029,0.01480614,0.01909595,0.02434083,0.00357830
4/19/11,0.00903495,0.00197031,0.01458029,0.01633731,0.01971299,0.02571657,0.00064307
4/20/11,0.00903472,0.00197031,0.01458029,0.01766476,0.02021799,0.02699358,-0.00235777
4/21/11,0.00903450,0.00197031,0.01458029,0.01864088,0.02048114,0.02791030,-0.00526016
4/25/11,0.00910873,0.00197031,0.01458029,0.01931273,0.02053563,0.02861914,-0.00806533
4/26/11,0.00905842,0.00197031,0.01458029,0.01978606,0.02043197,0.02911878,-0.01085088
4/27/11,0.00905820,0.00197031,0.01458029,0.02000514,0.02014682,0.02940611,-0.01337469
4/28/11,0.00905797,0.00000000,0.01458029,0.02005574,0.01971483,0.02951280,-0.01582098
4/29/11,0.00905775,0.00319065,0.01458029,0.01989517,0.01906016,0.02934348,-0.01786773
5/2/11,0.00910715,0.00319065,0.01458029,0.01958669,0.01831910,0.02906944,-0.01972383
5/3/11,0.00905685,0.00319065,0.01458029,0.01904739,0.01735315,0.02845537,-0.02115458
5/4/11,0.00905662,0.00319065,0.01458029,0.01837338,0.01631370,0.02773582,-0.02225733
5/5/11,0.00905640,0.00319065,0.01458029,0.01750571,0.01516236,0.02683355,-0.02310101
5/6/11,0.00905617,0.00319065,0.01458029,0.01639754,0.01393037,0.02575758,-0.02347615
5/9/11,0.00910557,0.00319065,0.01458029,0.01508903,0.01259876,0.02450122,-0.02351367
5/10/11,0.00905527,0.00319065,0.01458029,0.01357164,0.01115988,0.02304411,-0.02324301
5/11/11,0.00905505,0.00319065,0.01458029,0.01170218,0.00952894,0.02125928,-0.02233605
5/12/11,0.00905483,0.00319065,0.01458029,0.00979306,0.00789942,0.01940537,-0.02121760
5/13/11,0.00905460,0.00319065,0.01458029,0.00746931,0.00600052,0.01714184,-0.01958509
5/16/11,0.00910399,0.00319065,0.01458029,0.00509155,0.00407151,0.01471550,-0.01761299
5/17/11,0.00905370,0.00319065,0.01458029,0.00250866,0.00201079,0.01213900,-0.01525682
5/18/11,0.00905348,0.00319065,0.01458029,-0.00017408,-0.00010758,0.00939732,-0.01249894
5/19/11,0.00905325,0.00319065,0.01458029,-0.00298404,-0.00229932,0.00657541,-0.00958069
5/20/11,0.00905303,0.00319065,0.01458029,-0.00587464,-0.00456931,0.00357830,-0.00624256
5/23/11,0.00910241,0.00319065,0.01458029,-0.00869805,-0.00681826,0.00064307,-0.00287476
5/24/11,0.00905213,0.00319065,0.01458029,-0.01163756,-0.00909960,-0.00235777,0.00072145
5/25/11,0.00905191,0.00319065,0.01458029,-0.01439515,-0.01131461,-0.00526016,0.00438600
5/26/11,0.00905168,0.00319065,0.01458029,-0.01703883,-0.01343865,-0.00806533,0.00797914
5/27/11,0.00905146,0.00190557,0.01458029,-0.01968631,-0.01554127,-0.01085088,0.01144056
5/31/11,0.00912563,0.00190557,0.01458029,-0.02205606,-0.01742396,-0.01337469,0.01474265
6/1/11,0.00905034,0.00190557,0.01458029,-0.02441452,-0.01924741,-0.01582098,0.01754279
6/2/11,0.00905011,0.00190557,0.01458029,-0.02650344,-0.02077234,-0.01786773,0.01990213
6/3/11,0.00904989,0.00190557,0.01458029,-0.02838819,-0.02209529,-0.01972383,0.02152478
6/6/11,0.00909925,0.00190557,0.01458029,-0.02997409,-0.02312934,-0.02115458,0.02279217
6/7/11,0.00904899,0.00190557,0.01458029,-0.03127950,-0.02395548,-0.02225733,0.02305445
6/8/11,0.00904876,0.00190557,0.01458029,-0.03234934,-0.02458898,-0.02310101,0.02308358
6/9/11,0.00904854,0.00190557,0.01458029,-0.03297558,-0.02488252,-0.02347615,0.02238547
6/10/11,0.00904832,0.00190557,0.01458029,-0.03330403,-0.02497010,-0.02351367,0.02108627
6/13/11,0.00909767,0.00190557,0.01458029,-0.03333804,-0.02486335,-0.02324301,0.01936920
6/14/11,0.00904742,0.00190557,0.01458029,-0.03277976,-0.02430626,-0.02233605,0.01689972
6/15/11,0.00904719,0.00190557,0.01458029,-0.03206561,-0.02369438,-0.02121760,0.01386564
6/16/11,0.00904697,0.00190557,0.01458029,-0.03075827,-0.02263712,-0.01958509,0.01016188
6/17/11,0.00904675,0.00190557,0.01458029,-0.02918992,-0.02138927,-0.01761299,0.00585970
6/20/11,0.00909609,0.00190557,0.01458029,-0.02717981,-0.01981605,-0.01525682,0.00113102
6/21/11,0.00904585,0.00190557,0.01458029,-0.02472002,-0.01796444,-0.01249894,-0.00431540
6/22/11,0.00904563,0.00190557,0.01458029,-0.02205427,-0.01593333,-0.00958069,-0.01017696
6/23/11,0.00904540,0.00190557,0.01458029,-0.01883841,-0.01361949,-0.00624256,-0.01642017
6/24/11,0.00904518,0.00190557,0.01458029,-0.01569438,-0.01123854,-0.00287476,-0.02283049
6/27/11,0.00909451,0.00000000,0.01458029,-0.01210638,-0.00864435,0.00072145,-0.02944111
6/28/11,0.00904428,0.00000000,0.01458029,-0.00846349,-0.00599607,0.00438600,-0.03602980
6/29/11,0.00904406,0.00212261,0.01458029,-0.00477296,-0.00333339,0.00797914,-0.04272021
6/30/11,0.00904383,0.00212261,0.01458029,-0.00101600,-0.00075994,0.01144056,-0.04892671
7/1/11,0.00904361,0.00212261,0.02431986,0.00271705,0.00171708,0.01474265,-0.05502930
7/5/11,0.00911771,0.00212261,0.00959960,0.00610300,0.00376680,0.01754279,-0.06022192
7/6/11,0.00904249,0.00212261,0.00959960,0.00933432,0.00556072,0.01990213,-0.06516545
7/7/11,0.00904226,0.00212261,0.00959960,0.01197502,0.00669608,0.02152478,-0.06895737
7/8/11,0.00904204,0.00212261,0.00959960,0.01447452,0.00763960,0.02279217,-0.07249777
7/11/11,0.00909136,0.00212261,0.00959960,0.01616014,0.00776005,0.02305445,-0.07501386
7/12/11,0.00904114,0.00212261,0.00959960,0.01776927,0.00778470,0.02308358,-0.07711287
7/13/11,0.00904092,0.00212261,0.00959960,0.01880671,0.00722085,0.02238547,-0.07863714
7/14/11,0.00904070,0.00212261,0.00959960,0.01944653,0.00628483,0.02108627,-0.07960723
7/15/11,0.00904047,0.00212261,0.00959960,0.01977862,0.00503032,0.01936920,-0.07996951
7/18/11,0.00908978,0.00212261,0.00959960,0.01942055,0.00322344,0.01689972,-0.07969819
7/19/11,0.00903958,0.00212261,0.00959960,0.01859108,0.00098920,0.01386564,-0.07869390
7/20/11,0.00903935,0.00212261,0.00959960,0.01703159,-0.00180496,0.01016188,-0.07701411
7/21/11,0.00903913,0.00212261,0.00959960,0.01486829,-0.00505897,0.00585970,-0.07444875
7/22/11,0.00903890,0.00212261,0.00959960,0.01219778,-0.00876820,0.00113102,-0.07123705
7/25/11,0.00908821,0.00212261,0.00959960,0.00869716,-0.01304341,-0.00431540,-0.06757052
7/26/11,0.00903801,0.00212261,0.00959960,0.00482843,-0.01771989,-0.01017696,-0.06330439
7/27/11,0.00903779,0.00212261,0.00959960,0.00029437,-0.02277640,-0.01642017,-0.05857989
7/28/11,0.00903756,0.00000000,0.00959960,-0.00436999,-0.02796696,-0.02283049,-0.05372559
7/29/11,0.00903734,0.00170739,0.00959960,-0.00946720,-0.03344149,-0.02944111,-0.04867329
8/1/11,0.00908663,0.00170739,0.00959960,-0.01468717,-0.03890356,-0.03602980,-0.04351913
8/2/11,0.00903644,0.00170739,0.00959960,-0.02016678,-0.04451412,-0.04272021,-0.03826411
8/3/11,0.00903622,0.00170739,0.00959960,-0.02543896,-0.04979251,-0.04892671,-0.03319214
8/4/11,0.00903600,0.00170739,0.00959960,-0.03089463,-0.05507008,-0.05502930,-0.02809650
8/5/11,0.00903577,0.00170739,0.00959960,-0.03564885,-0.05949299,-0.06022192,-0.02336888
8/8/11,0.00908506,0.00170739,0.00959960,-0.04043334,-0.06384986,-0.06516545,-0.01879594
8/9/11,0.00903488,0.00170739,0.00959960,-0.04427719,-0.06713201,-0.06895737,-0.01465849
8/10/11,0.00903465,0.00170739,0.00959960,-0.04808514,-0.07028439,-0.07249777,-0.01063119
8/11/11,0.00903443,0.00170739,0.00959960,-0.05113817,-0.07252326,-0.07501386,-0.00684316
8/12/11,0.00903421,0.00170739,0.00959960,-0.05401850,-0.07452188,-0.07711287,-0.00342743
8/15/11,0.00908348,0.00170739,0.00959960,-0.05645880,-0.07594922,-0.07863714,-0.00012998
8/16/11,0.00903331,0.00170739,0.00959960,-0.05862331,-0.07705294,-0.07960723,0.00272992
8/17/11,0.00903309,0.00170739,0.00959960,-0.06028410,-0.07763090,-0.07996951,0.00528153
8/18/11,0.00903287,0.00170739,0.00959960,-0.06143140,-0.07770109,-0.07969819,0.00751005
8/19/11,0.00903264,0.00170739,0.00959960,-0.06187584,-0.07716922,-0.07869390,0.00934730
8/22/11,0.00908191,0.00170739,0.00959960,-0.06166847,-0.07603692,-0.07701411,0.01094305
8/23/11,0.00903175,0.00170739,0.00959960,-0.06058745,-0.07416080,-0.07444875,0.01236660
8/24/11,0.00903152,0.00170739,0.00959960,-0.05893802,-0.07172425,-0.07123705,0.01352008
8/25/11,0.00903130,0.00170739,0.00959960,-0.05667677,-0.06883741,-0.06757052,0.01453579
8/26/11,0.00903108,0.00000000,0.00959960,-0.05395296,-0.06553725,-0.06330439,0.01570813
8/29/11,0.00908034,0.00000000,0.00959960,-0.05063896,-0.06170151,-0.05857989,0.01699228
8/30/11,0.00903018,0.00190176,0.00959960,-0.04719243,-0.05783849,-0.05372559,0.01858471
8/31/11,0.00902996,0.00190176,0.00959960,-0.04341316,-0.05376502,-0.04867329,0.02059301
9/1/11,0.00902974,0.00190176,0.00959960,-0.03939323,-0.04957107,-0.04351913,0.02263952
9/2/11,0.00902951,0.00190176,0.00959960,-0.03507198,-0.04527205,-0.03826411,0.02497222
9/6/11,0.00910350,0.00190176,0.00959960,-0.03079217,-0.04115483,-0.03319214,0.02734508
9/7/11,0.00902840,0.00190176,0.00959960,-0.02625087,-0.03694938,-0.02809650,0.02968701
9/8/11,0.00902817,0.00190176,0.00959960,-0.02191728,-0.03315012,-0.02336888,0.03195797
9/9/11,0.00902795,0.00190176,0.00959960,-0.01754225,-0.02947051,-0.01879594,0.03428686
9/12/11,0.00907719,0.00190176,0.00959960,-0.01340492,-0.02621116,-0.01465849,0.03633918
9/13/11,0.00902706,0.00190176,0.00959960,-0.00923281,-0.02304134,-0.01063119,0.03852725
9/14/11,0.00902683,0.00190176,0.00959960,-0.00515742,-0.02013590,-0.00684316,0.04035179
9/15/11,0.00902661,0.00190176,0.00959960,-0.00116959,-0.01746281,-0.00342743,0.04238283
9/16/11,0.00902639,0.00190176,0.00959960,0.00275651,-0.01491135,-0.00012998,0.04419033
9/19/11,0.00907562,0.00190176,0.00959960,0.00643689,-0.01269388,0.00272992,0.04591067
9/20/11,0.00902549,0.00190176,0.00959960,0.00978070,-0.01067260,0.00528153,0.04745428
9/21/11,0.00902527,0.00190176,0.00959960,0.01280853,-0.00888764,0.00751005,0.04860378
9/22/11,0.00902505,0.00190176,0.00959960,0.01542190,-0.00738638,0.00934730,0.04938639
9/23/11,0.00902482,0.00190176,0.00959960,0.01775575,-0.00602408,0.01094305,0.04986902
9/26/11,0.00907405,0.00190176,0.00959960,0.01975449,-0.00472872,0.01236660,0.04994017
9/27/11,0.00902393,0.00190176,0.00959960,0.02155716,-0.00355893,0.01352008,0.04968913
9/28/11,0.00902371,0.00000000,0.00959960,0.02310536,-0.00249445,0.01453579,0.04905999
9/29/11,0.00902349,0.00184184,0.00959960,0.02473237,-0.00116183,0.01570813,0.04794485
9/30/11,0.00902326,0.00184184,0.00959960,0.02625479,0.00022268,0.01699228,0.04632625
10/3/11,0.00907248,0.00184184,0.01354004,0.02804955,0.00201312,0.01858471,0.04429483
10/4/11,0.00902237,0.00184184,0.01354004,0.03001502,0.00419989,0.02059301,0.04170099
10/5/11,0.00902215,0.00184184,0.01354004,0.03188690,0.00645625,0.02263952,0.03876400
10/6/11,0.00902193,0.00184184,0.01354004,0.03384329,0.00902170,0.02497222,0.03575010
10/7/11,0.00902170,0.00184184,0.01354004,0.03572236,0.01173850,0.02734508,0.03238802
10/10/11,0.00907091,0.00184184,0.01354004,0.03746515,0.01450717,0.02968701,0.02898729
10/11/11,0.00902081,0.00184184,0.01354004,0.03908734,0.01734125,0.03195797,0.02567558
10/12/11,0.00902059,0.00184184,0.01354004,0.04064796,0.02031825,0.03428686,0.02220947
10/13/11,0.00902036,0.00184184,0.01354004,0.04186437,0.02313271,0.03633918,0.01891643
10/14/11,0.00902014,0.00184184,0.01354004,0.04314386,0.02618215,0.03852725,0.01541088
10/17/11,0.00906934,0.00184184,0.01354004,0.04398936,0.02895587,0.04035179,0.01222534
10/18/11,0.00901925,0.00184184,0.01354004,0.04491491,0.03197907,0.04238283,0.00902896
10/19/11,0.00901903,0.00184184,0.01354004,0.04561168,0.03480192,0.04419033,0.00600184
10/20/11,0.00901880,0.00184184,0.01354004,0.04624638,0.03757229,0.04591067,0.00351594
10/21/11,0.00901858,0.00184184,0.01354004,0.04678886,0.04018538,0.04745428,0.00140223
10/24/11,0.00906777,0.00184184,0.01354004,0.04714167,0.04243595,0.04860378,-0.00027850
10/25/11,0.00901769,0.00184184,0.01354004,0.04723007,0.04428725,0.04938639,-0.00124119
10/26/11,0.00901747,0.00184184,0.01354004,0.04714539,0.04587625,0.04986902,-0.00196156
10/27/11,0.00901724,0.00000000,0.01354004,0.04667716,0.04691492,0.04994017,-0.00221393
10/28/11,0.00901702,0.00137894,0.01354004,0.04603017,0.04764287,0.04968913,-0.00234128
10/31/11,0.00906621,0.00137894,0.01354004,0.04510907,0.04793606,0.04905999,-0.00222714
11/1/11,0.00901613,0.00137894,0.01354004,0.04362556,0.04766210,0.04794485,-0.00188622
11/2/11,0.00901591,0.00137894,0.01354004,0.04195322,0.04697085,0.04632625,-0.00135525
11/3/11,0.00901569,0.00137894,0.01354004,0.03987180,0.04581430,0.04429483,-0.00050165
11/4/11,0.00901546,0.00137894,0.01354004,0.03734186,0.04405433,0.04170099,0.00040630
11/7/11,0.00906464,0.00137894,0.01354004,0.03453436,0.04185172,0.03876400,0.00173325
