Date,Total Jobs 30d,XLF 30d,VNQ 30d,GDP 1yr,Inflation 1yr,XLI 30d,XLI next 30d
12/16/10,0.00125965,0.04815764,0.00393614,0.03784263,0.00911309,0.04865765,0.04539148
12/17/10,0.00125965,0.05073067,0.00660527,0.03784263,0.00911287,0.04978878,0.04508511
12/20/10,0.00125965,0.05319217,0.00926959,0.03784263,0.00916243,0.05066610,0.04487342
12/21/10,0.00125965,0.05550134,0.01179125,0.03784263,0.00916221,0.05141667,0.04463417
12/22/10,0.00125965,0.05769626,0.01424819,0.03784263,0.00911173,0.05195889,0.04439701
12/23/10,0.00125965,0.05950503,0.01645276,0.03784263,0.00911150,0.05234418,0.04410960
12/27/10,0.00125965,0.06114855,0.01857278,0.03784263,0.00918596,0.05246970,0.04381565
12/28/10,0.00000000,0.06235298,0.02047253,0.03784263,0.00918573,0.05246456,0.04363035
12/29/10,0.00000000,0.06333158,0.02227385,0.03784263,0.00911014,0.05226126,0.04334219
12/30/10,0.00083883,0.06393861,0.02388251,0.03784263,0.00910992,0.05192923,0.04294925
12/31/10,0.00083883,0.06408000,0.02526653,0.03784263,0.00910969,0.05135547,0.04268777
1/3/11,0.00083883,0.06402818,0.02669441,0.07623364,0.00915924,0.05085257,0.04217344
1/4/11,0.00083883,0.06362477,0.02782817,0.03699117,0.00908367,0.05022065,0.04153449
1/5/11,0.00083883,0.06315598,0.02907448,0.03699117,0.00908344,0.04971262,0.04080582
1/6/11,0.00083883,0.06235545,0.03019809,0.03699117,0.00908322,0.04918503,0.03973530
1/7/11,0.00083883,0.06135549,0.03136745,0.03699117,0.00908299,0.04871362,0.03850226
1/10/11,0.00083883,0.06041757,0.03246580,0.03699117,0.00913253,0.04826425,0.03694574
1/11/11,0.00083883,0.05912925,0.03342641,0.03699117,0.00908209,0.04779880,0.03526216
1/12/11,0.00083883,0.05792917,0.03429987,0.03699117,0.00908186,0.04736617,0.03324777
1/13/11,0.00083883,0.05643210,0.03509302,0.03699117,0.00908164,0.04690582,0.03116648
1/14/11,0.00083883,0.05500311,0.03573800,0.03699117,0.00908141,0.04649179,0.02879731
1/18/11,0.00083883,0.05333982,0.03625253,0.03699117,0.00915582,0.04611848,0.02642180
1/19/11,0.00083883,0.05160327,0.03656581,0.03699117,0.00908028,0.04576196,0.02387736
1/20/11,0.00083883,0.04972479,0.03681637,0.03699117,0.00908005,0.04539148,0.02138421
1/21/11,0.00083883,0.04793593,0.03703369,0.03699117,0.00907983,0.04508511,0.01894333
1/24/11,0.00083883,0.04602554,0.03718707,0.03699117,0.00912935,0.04487342,0.01652047
1/25/11,0.00083883,0.04434179,0.03749216,0.03699117,0.00907892,0.04463417,0.01430905
1/26/11,0.00083883,0.04245733,0.03768645,0.03699117,0.00907870,0.04439701,0.01206613
1/27/11,0.00083883,0.04086359,0.03789842,0.03699117,0.00907847,0.04410960,0.00995845
1/28/11,0.00113303,0.03916768,0.03800436,0.03699117,0.00907825,0.04381565,0.00804717
1/31/11,0.00113303,0.03773296,0.03829788,0.03699117,0.00912776,0.04363035,0.00619122
2/1/11,0.00113303,0.03629498,0.03839240,0.03699117,0.00907734,0.04334219,0.00439208
2/2/11,0.00113303,0.03484973,0.03846593,0.03699117,0.00907712,0.04294925,0.00283492
2/3/11,0.00113303,0.03366145,0.03871991,0.03699117,0.00907689,0.04268777,0.00137234
2/4/11,0.00113303,0.03242507,0.03873553,0.03699117,0.00907667,0.04217344,0.00002014
2/7/11,0.00113303,0.03118566,0.03879599,0.03699117,0.00912618,0.04153449,-0.00097199
2/8/11,0.00113303,0.03011937,0.03871110,0.03699117,0.00907576,0.04080582,-0.00184359
2/9/11,0.00113303,0.02877771,0.03840032,0.03699117,0.00907554,0.03973530,-0.00228869
2/10/11,0.00113303,0.02740886,0.03790424,0.03699117,0.00907531,0.03850226,-0.00246872
2/11/11,0.00113303,0.02589378,0.03712733,0.03699117,0.00907509,0.03694574,-0.00222581
2/14/11,0.00113303,0.02425244,0.03618837,0.03699117,0.00912459,0.03526216,-0.00173086
2/15/11,0.00113303,0.02240675,0.03502623,0.03699117,0.00904910,0.03324777,-0.00078332
2/16/11,0.00113303,0.02051197,0.03377200,0.03699117,0.00904887,0.03116648,0.00025813
2/17/11,0.00113303,0.01840164,0.03230662,0.03699117,0.00904865,0.02879731,0.00163303
2/18/11,0.00113303,0.01638878,0.03071329,0.03699117,0.00904842,0.02642180,0.00316915
2/22/11,0.00113303,0.01412351,0.02903259,0.03699117,0.00907261,0.02387736,0.00479255
2/23/11,0.00113303,0.01206718,0.02730882,0.03699117,0.00907238,0.02138421,0.00651439
2/24/11,0.00113303,0.00984967,0.02535060,0.03699117,0.00907216,0.01894333,0.00825130
2/25/11,0.00289404,0.00767688,0.02339420,0.03699117,0.00907193,0.01652047,0.01001747
2/28/11,0.00175901,0.00545211,0.02142683,0.03699117,0.00912141,0.01430905,0.01157231
3/1/11,0.00175901,0.00328744,0.01931306,0.03699117,0.00907103,0.01206613,0.01309369
3/2/11,0.00175901,0.00103669,0.01714545,0.03699117,0.00907080,0.00995845,0.01457316
3/3/11,0.00175901,-0.00108029,0.01518909,0.03699117,0.00907058,0.00804717,0.01589261
3/4/11,0.00175901,-0.00319270,0.01316352,0.03699117,0.00907035,0.00619122,0.01712636
3/7/11,0.00175901,-0.00522638,0.01119670,0.03699117,0.00911983,0.00439208,0.01836459
3/8/11,0.00175901,-0.00714543,0.00932898,0.03699117,0.00906945,0.00283492,0.01942373
3/9/11,0.00175901,-0.00900863,0.00742211,0.03699117,0.00906922,0.00137234,0.02047968
3/10/11,0.00175901,-0.01093809,0.00556771,0.03699117,0.00906900,0.00002014,0.02143947
3/11/11,0.00175901,-0.01252242,0.00389297,0.03699117,0.00906877,-0.00097199,0.02230513
3/14/11,0.00175901,-0.01410603,0.00226462,0.03699117,0.00911824,-0.00184359,0.02294155
3/15/11,0.00175901,-0.01546895,0.00099325,0.03699117,0.00906787,-0.00228869,0.02347989
3/16/11,0.00175901,-0.01648610,-0.00007927,0.03699117,0.00906765,-0.00246872,0.02373735
3/17/11,0.00175901,-0.01726425,-0.00086119,0.03699117,0.00906742,-0.00222581,0.02379743
3/18/11,0.00175901,-0.01775065,-0.00135907,0.03699117,0.00906720,-0.00173086,0.02375268
3/21/11,0.00175901,-0.01801952,-0.00151209,0.03699117,0.00911665,-0.00078332,0.02340806
3/22/11,0.00175901,-0.01810508,-0.00145950,0.03699117,0.00906630,0.00025813,0.02286837
3/23/11,0.00175901,-0.01793648,-0.00109643,0.03699117,0.00906607,0.00163303,0.02215487
3/24/11,0.00175901,-0.01767275,-0.00043648,0.03699117,0.00906585,0.00316915,0.02121451
3/25/11,0.00000000,-0.01724195,0.00054949,0.03699117,0.00906562,0.00479255,0.02015831
3/28/11,0.00000000,-0.01663078,0.00175207,0.03699117,0.00911507,0.00651439,0.01881407
3/29/11,0.00000000,-0.01599933,0.00322302,0.03699117,0.00906472,0.00825130,0.01741592
3/30/11,0.00197031,-0.01521951,0.00504501,0.03699117,0.00906449,0.01001747,0.01580870
3/31/11,0.00197031,-0.01447044,0.00685823,0.03699117,0.00906427,0.01157231,0.01414461
4/1/11,0.00197031,-0.01368357,0.00881965,0.03699117,0.00906404,0.01309369,0.01245044
4/4/11,0.00197031,-0.01289636,0.01093270,0.03699117,0.00903831,0.01457316,0.01063263
4/5/11,0.00197031,-0.01219733,0.01298338,0.03699117,0.00903809,0.01589261,0.00877845
4/6/11,0.00197031,-0.01153424,0.01514834,0.03699117,0.00903787,0.01712636,0.00680013
4/7/11,0.00197031,-0.01089165,0.01742731,0.03699117,0.00903764,0.01836459,0.00456924
4/8/11,0.00197031,-0.01032238,0.01972425,0.03699117,0.00903742,0.01942373,0.00238469
4/11/11,0.00197031,-0.00982579,0.02216286,0.03699117,0.00903674,0.02047968,-0.00013130
4/12/11,0.00197031,-0.00938328,0.02471029,0.03699117,0.00903652,0.02143947,-0.00259220
4/13/11,0.00197031,-0.00899729,0.02723290,0.03699117,0.00903629,0.02230513,-0.00526997
4/14/11,0.00197031,-0.00875940,0.02978542,0.03699117,0.00903607,0.02294155,-0.00785851
4/15/11,0.00197031,-0.00857868,0.03223349,0.03699117,0.00903585,0.02347989,-0.01056443
4/18/11,0.00197031,-0.00860131,0.03450027,0.03699117,0.00903517,0.02373735,-0.01329392
4/19/11,0.00197031,-0.00864453,0.03660194,0.03699117,0.00903495,0.02379743,-0.01594243
4/20/11,0.00197031,-0.00890834,0.03857396,0.03699117,0.00903472,0.02375268,-0.01864063
4/21/11,0.00197031,-0.00913852,0.04027676,0.03699117,0.00903450,0.02340806,-0.02119756
4/25/11,0.00197031,-0.00962721,0.04170327,0.03699117,0.00910873,0.02286837,-0.02361528
4/26/11,0.00197031,-0.01019079,0.04285280,0.03699117,0.00905842,0.02215487,-0.02594484
4/27/11,0.00197031,-0.01086664,0.04363136,0.03699117,0.00905820,0.02121451,-0.02794274
4/28/11,0.00000000,-0.01156419,0.04420350,0.03699117,0.00905797,0.02015831,-0.02980750
4/29/11,0.00319065,-0.01257547,0.04423271,0.03699117,0.00905775,0.01881407,-0.03123107
5/2/11,0.00319065,-0.01366196,0.04414545,0.03699117,0.00910715,0.01741592,-0.03238256
5/3/11,0.00319065,-0.01482827,0.04368623,0.03699117,0.00905685,0.01580870,-0.03312804
5/4/11,0.00319065,-0.01616408,0.04296330,0.03699117,0.00905662,0.01414461,-0.03359360
5/5/11,0.00319065,-0.01753798,0.04221364,0.03699117,0.00905640,0.01245044,-0.03378926
5/6/11,0.00319065,-0.01898867,0.04119664,0.03699117,0.00905617,0.01063263,-0.03352899
5/9/11,0.00319065,-0.02042592,0.04002545,0.03699117,0.00910557,0.00877845,-0.03294220
5/10/11,0.00319065,-0.02190375,0.03862856,0.03699117,0.00905527,0.00680013,-0.03207968
5/11/11,0.00319065,-0.02342037,0.03693059,0.03699117,0.00905505,0.00456924,-0.03066345
5/12/11,0.00319065,-0.02487044,0.03504689,0.03699117,0.00905483,0.00238469,-0.02916282
5/13/11,0.00319065,-0.02652391,0.03275409,0.03699117,0.00905460,-0.00013130,-0.02713406
5/16/11,0.00319065,-0.02799473,0.03031435,0.03699117,0.00910399,-0.00259220,-0.02501264
5/17/11,0.00319065,-0.02965221,0.02766963,0.03699117,0.00905370,-0.00526997,-0.02251884
5/18/11,0.00319065,-0.03125975,0.02491852,0.03699117,0.00905348,-0.00785851,-0.01984005
5/19/11,0.00319065,-0.03292836,0.02206783,0.03699117,0.00905325,-0.01056443,-0.01704452
5/20/11,0.00319065,-0.03464044,0.01914438,0.03699117,0.00905303,-0.01329392,-0.01405232
5/23/11,0.00319065,-0.03639120,0.01617408,0.03699117,0.00910241,-0.01594243,-0.01110417
5/24/11,0.00319065,-0.03811155,0.01326400,0.03699117,0.00905213,-0.01864063,-0.00806708
5/25/11,0.00319065,-0.03976277,0.01036758,0.03699117,0.00905191,-0.02119756,-0.00505903
5/26/11,0.00319065,-0.04143481,0.00756569,0.03699117,0.00905168,-0.02361528,-0.00223621
5/27/11,0.00190557,-0.04294366,0.00479107,0.03699117,0.00905146,-0.02594484,0.00033304
5/31/11,0.00190557,-0.04427942,0.00229960,0.03699117,0.00912563,-0.02794274,0.00261266
6/1/11,0.00190557,-0.04548849,-0.00018840,0.03699117,0.00905034,-0.02980750,0.00423174
6/2/11,0.00190557,-0.04649283,-0.00232844,0.03699117,0.00905011,-0.03123107,0.00536477
6/3/11,0.00190557,-0.04703959,-0.00420901,0.03699117,0.00904989,-0.03238256,0.00561892
6/6/11,0.00190557,-0.04739729,-0.00594061,0.03699117,0.00909925,-0.03312804,0.00547639
6/7/11,0.00190557,-0.04747143,-0.00735631,0.03699117,0.00904899,-0.03359360,0.00426147
6/8/11,0.00190557,-0.04726054,-0.00867726,0.03699117,0.00904876,-0.03378926,0.00276767
6/9/11,0.00190557,-0.04668976,-0.00961395,0.03699117,0.00904854,-0.03352899,0.00053318
6/10/11,0.00190557,-0.04599768,-0.01037767,0.03699117,0.00904832,-0.03294220,-0.00233985
6/13/11,0.00190557,-0.04503512,-0.01077993,0.03699117,0.00909767,-0.03207968,-0.00562254
6/14/11,0.00190557,-0.04377023,-0.01068635,0.03699117,0.00904742,-0.03066345,-0.00961889
6/15/11,0.00190557,-0.04260101,-0.01049240,0.03699117,0.00904719,-0.02916282,-0.01412532
6/16/11,0.00190557,-0.04100896,-0.00977626,0.03699117,0.00904697,-0.02713406,-0.01923795
6/17/11,0.00190557,-0.03927625,-0.00883600,0.03699117,0.00904675,-0.02501264,-0.02485510
6/20/11,0.00190557,-0.03730247,-0.00759617,0.03699117,0.00909609,-0.02251884,-0.03094881
6/21/11,0.00190557,-0.03503122,-0.00608121,0.03699117,0.00904585,-0.01984005,-0.03751421
6/22/11,0.00190557,-0.03272188,-0.00438323,0.03699117,0.00904563,-0.01704452,-0.04448652
6/23/11,0.00190557,-0.03010946,-0.00248190,0.03699117,0.00904540,-0.01405232,-0.05165544
6/24/11,0.00190557,-0.02747695,-0.00042256,0.03699117,0.00904518,-0.01110417,-0.05890800
6/27/11,0.00000000,-0.02467292,0.00186274,0.03699117,0.00909451,-0.00806708,-0.06617385
6/28/11,0.00000000,-0.02190957,0.00427612,0.03699117,0.00904428,-0.00505903,-0.07332267
6/29/11,0.00212261,-0.01909331,0.00675440,0.03699117,0.00904406,-0.00223621,-0.08045878
6/30/11,0.00212261,-0.01653249,0.00925762,0.03699117,0.00904383,0.00033304,-0.08700422
7/1/11,0.00212261,-0.01396121,0.01166708,0.03699117,0.00904361,0.00261266,-0.09339359
7/5/11,0.00212261,-0.01210407,0.01372001,0.03699117,0.00911771,0.00423174,-0.09864516
7/6/11,0.00212261,-0.01037998,0.01547036,0.03699117,0.00904249,0.00536477,-0.10368498
7/7/11,0.00212261,-0.00954476,0.01642606,0.03699117,0.00904226,0.00561892,-0.10738489
7/8/11,0.00212261,-0.00891949,0.01738921,0.03699117,0.00904204,0.00547639,-0.11078391
7/11/11,0.00212261,-0.00931157,0.01738353,0.03699117,0.00909136,0.00426147,-0.11308645
7/12/11,0.00212261,-0.00979737,0.01732333,0.03699117,0.00904114,0.00276767,-0.11487107
7/13/11,0.00212261,-0.01103080,0.01650927,0.03699117,0.00904092,0.00053318,-0.11600463
7/14/11,0.00212261,-0.01251329,0.01543283,0.03699117,0.00904070,-0.00233985,-0.11656869
7/15/11,0.00212261,-0.01440425,0.01394634,0.03699117,0.00904047,-0.00562254,-0.11643389
7/18/11,0.00212261,-0.01676003,0.01187038,0.03699117,0.00908978,-0.00961889,-0.11566363
7/19/11,0.00212261,-0.01953795,0.00932626,0.03699117,0.00903958,-0.01412532,-0.11403008
7/20/11,0.00212261,-0.02279922,0.00625929,0.03699117,0.00903935,-0.01923795,-0.11168548
7/21/11,0.00212261,-0.02658800,0.00267901,0.03699117,0.00903913,-0.02485510,-0.10843153
7/22/11,0.00212261,-0.03086991,-0.00131568,0.03699117,0.00903890,-0.03094881,-0.10445093
7/25/11,0.00212261,-0.03567968,-0.00591565,0.03699117,0.00908821,-0.03751421,-0.09995071
7/26/11,0.00212261,-0.04099264,-0.01093798,0.03699117,0.00903801,-0.04448652,-0.09495998
7/27/11,0.00212261,-0.04670574,-0.01638790,0.03699117,0.00903779,-0.05165544,-0.08942450
7/28/11,0.00000000,-0.05254442,-0.02200359,0.03699117,0.00903756,-0.05890800,-0.08385429
7/29/11,0.00170739,-0.05874703,-0.02795532,0.03699117,0.00903734,-0.06617385,-0.07807487
8/1/11,0.00170739,-0.06488485,-0.03399087,0.03699117,0.00908663,-0.07332267,-0.07226103
8/2/11,0.00170739,-0.07135263,-0.04019098,0.03699117,0.00903644,-0.08045878,-0.06632156
8/3/11,0.00170739,-0.07745945,-0.04610524,0.03699117,0.00903622,-0.08700422,-0.06067406
8/4/11,0.00170739,-0.08372558,-0.05182850,0.03699117,0.00903600,-0.09339359,-0.05488196
8/5/11,0.00170739,-0.08894458,-0.05654388,0.03699117,0.00903577,-0.09864516,-0.04963991
8/8/11,0.00170739,-0.09430484,-0.06109385,0.03699117,0.00908506,-0.10368498,-0.04448359
8/9/11,0.00170739,-0.09841714,-0.06421375,0.03699117,0.00903488,-0.10738489,-0.03988203
8/10/11,0.00170739,-0.10244867,-0.06717446,0.03699117,0.00903465,-0.11078391,-0.03540127
8/11/11,0.00170739,-0.10541325,-0.06906324,0.03699117,0.00903443,-0.11308645,-0.03120838
8/12/11,0.00170739,-0.10817303,-0.07080599,0.03699117,0.00903421,-0.11487107,-0.02744288
8/15/11,0.00170739,-0.11024712,-0.07181416,0.03699117,0.00908348,-0.11600463,-0.02380285
8/16/11,0.00170739,-0.11206237,-0.07255064,0.03699117,0.00903331,-0.11656869,-0.02061748
8/17/11,0.00170739,-0.11330776,-0.07283754,0.03699117,0.00903309,-0.11643389,-0.01779092
8/18/11,0.00170739,-0.11413890,-0.07262100,0.03699117,0.00903287,-0.11566363,-0.01522410
8/19/11,0.00170739,-0.11435021,-0.07192606,0.03699117,0.00903264,-0.11403008,-0.01304425
8/22/11,0.00170739,-0.11385982,-0.07060959,0.03699117,0.00908191,-0.11168548,-0.01104708
8/23/11,0.00170739,-0.11270471,-0.06862934,0.03699117,0.00903175,-0.10843153,-0.00918771
8/24/11,0.00170739,-0.11078526,-0.06615938,0.03699117,0.00903152,-0.10445093,-0.00737613
8/25/11,0.00170739,-0.10838415,-0.06319288,0.03699117,0.00903130,-0.09995071,-0.00579874
8/26/11,0.00000000,-0.10558910,-0.05992706,0.03699117,0.00903108,-0.09495998,-0.00379268
8/29/11,0.00000000,-0.10202938,-0.05603758,0.03699117,0.00908034,-0.08942450,-0.00173912
8/30/11,0.00190176,-0.09855231,-0.05217089,0.03699117,0.00903018,-0.08385429,0.00089661
8/31/11,0.00190176,-0.09463878,-0.04821042,0.03699117,0.00902996,-0.07807487,0.00397112
9/1/11,0.00190176,-0.09051631,-0.04412253,0.03699117,0.00902974,-0.07226103,0.00719863
9/2/11,0.00190176,-0.08625897,-0.04022558,0.03699117,0.00902951,-0.06632156,0.01071050
9/6/11,0.00190176,-0.08194522,-0.03661023,0.03699117,0.00910350,-0.06067406,0.01448167
9/7/11,0.00190176,-0.07740654,-0.03338920,0.03699117,0.00902840,-0.05488196,0.01818126
9/8/11,0.00190176,-0.07321162,-0.03096451,0.03699117,0.00902817,-0.04963991,0.02203145
9/9/11,0.00190176,-0.06909174,-0.02910092,0.03699117,0.00902795,-0.04448359,0.02592115
9/12/11,0.00190176,-0.06522330,-0.02794641,0.03699117,0.00907719,-0.03988203,0.02971616
9/13/11,0.00190176,-0.06157547,-0.02720743,0.03699117,0.00902706,-0.03540127,0.03379738
9/14/11,0.00190176,-0.05820659,-0.02698897,0.03699117,0.00902683,-0.03120838,0.03754609
9/15/11,0.00190176,-0.05496278,-0.02708866,0.03699117,0.00902661,-0.02744288,0.04169358
9/16/11,0.00190176,-0.05197547,-0.02732576,0.03699117,0.00902639,-0.02380285,0.04568678
9/19/11,0.00190176,-0.04918634,-0.02802120,0.03699117,0.00907562,-0.02061748,0.04962626
9/20/11,0.00190176,-0.04650239,-0.02875838,0.03699117,0.00902549,-0.01779092,0.05336609
9/21/11,0.00190176,-0.04392767,-0.02977644,0.03699117,0.00902527,-0.01522410,0.05673181
9/22/11,0.00190176,-0.04143697,-0.03083988,0.03699117,0.00902505,-0.01304425,0.05959895
9/23/11,0.00190176,-0.03914618,-0.03198858,0.03699117,0.00902482,-0.01104708,0.06207165
9/26/11,0.00190176,-0.03669370,-0.03311837,0.03699117,0.00907405,-0.00918771,0.06398103
9/27/11,0.00190176,-0.03419895,-0.03408151,0.03699117,0.00902393,-0.00737613,0.06538575
9/28/11,0.00000000,-0.03193492,-0.03517619,0.03699117,0.00902371,-0.00579874,0.06631884
9/29/11,0.00184184,-0.02898049,-0.03568160,0.03699117,0.00902349,-0.00379268,0.06648343
9/30/11,0.00184184,-0.02625925,-0.03599408,0.03699117,0.00902326,-0.00173912,0.06611682
10/3/11,0.00184184,-0.02268277,-0.03575528,0.03699117,0.00907248,0.00089661,0.06515866
10/4/11,0.00184184,-0.01853879,-0.03470653,0.03699117,0.00902237,0.00397112,0.06345685
10/5/11,0.00184184,-0.01464063,-0.03346886,0.03699117,0.00902215,0.00719863,0.06117585
10/6/11,0.00184184,-0.01007553,-0.03135423,0.03699117,0.00902193,0.01071050,0.05879978
10/7/11,0.00184184,-0.00555688,-0.02881151,0.03699117,0.00902170,0.01448167,0.05576161
10/10/11,0.00184184,-0.00079892,-0.02553846,0.03699117,0.00907091,0.01818126,0.05262698
10/11/11,0.00184184,0.00383819,-0.02185631,0.03699117,0.00902081,0.02203145,0.04934828
10/12/11,0.00184184,0.00887359,-0.01732275,0.03699117,0.00902059,0.02592115,0.04577879
10/13/11,0.00184184,0.01356300,-0.01264817,0.03699117,0.00902036,0.02971616,0.04224273
10/14/11,0.00184184,0.01863058,-0.00726978,0.03699117,0.00902014,0.03379738,0.03825061
10/17/11,0.00184184,0.02354922,-0.00181480,0.03699117,0.00906934,0.03754609,0.03442274
10/18/11,0.00184184,0.02870597,0.00426533,0.03699117,0.00901925,0.04169358,0.03043811
10/19/11,0.00184184,0.03368077,0.01038263,0.03699117,0.00901903,0.04568678,0.02651182
10/20/11,0.00184184,0.03837582,0.01665598,0.03699117,0.00901880,0.04962626,0.02300779
10/21/11,0.00184184,0.04265636,0.02285150,0.03699117,0.00901858,0.05336609,0.01984988
10/24/11,0.00184184,0.04644049,0.02877629,0.03699117,0.00906777,0.05673181,0.01703121
10/25/11,0.00184184,0.04930042,0.03430954,0.03699117,0.00901769,0.05959895,0.01501793
10/26/11,0.00184184,0.05169256,0.03934927,0.03699117,0.00901747,0.06207165,0.01314174
10/27/11,0.00000000,0.05330373,0.04389496,0.03699117,0.00901724,0.06398103,0.01195672
10/28/11,0.00137894,0.05399564,0.04776251,0.03699117,0.00901702,0.06538575,0.01077003
10/31/11,0.00137894,0.05428256,0.05110447,0.03699117,0.00906621,0.06631884,0.00979924
11/1/11,0.00137894,0.05336153,0.05352566,0.03699117,0.00901613,0.06648343,0.00915480
11/2/11,0.00137894,0.05199248,0.05520679,0.03699117,0.00901591,0.06611682,0.00879587
11/3/11,0.00137894,0.04990105,0.05616281,0.03699117,0.00901569,0.06515866,0.00877859
11/4/11,0.00137894,0.04689872,0.05605727,0.03699117,0.00901546,0.06345685,0.00887377
11/7/11,0.00137894,0.04339290,0.05521701,0.03699117,0.00906464,0.06117585,0.00962060
11/8/11,0.00137894,0.03959397,0.05382292,0.03699117,0.00901457,0.05879978,0.01033412
11/9/11,0.00137894,0.03510927,0.05159260,0.03699117,0.00901435,0.05576161,0.01156287
11/10/11,0.00137894,0.03040232,0.04874523,0.03699117,0.00901413,0.05262698,0.01315590
11/11/11,0.00137894,0.02582035,0.04567121,0.03699117,0.00901390,0.04934828,0.01516717
11/14/11,0.00137894,0.02066284,0.04188940,0.03699117,0.00906307,0.04577879,0.01759573
11/15/11,0.00137894,0.01570313,0.03801082,0.03699117,0.00901301,0.04224273,0.02024337
11/16/11,0.00137894,0.01036715,0.03354302,0.03699117,0.00901279,0.03825061,0.02334432
11/17/11,0.00137894,0.00522675,0.02911004,0.03699117,0.00901257,0.03442274,0.02655474
11/18/11,0.00137894,0.00011530,0.02443992,0.03699117,0.00901235,0.03043811,0.02972947
11/21/11,0.00137894,-0.00473089,0.01973705,0.03699117,0.00906151,0.02651182,0.03294120
11/22/11,0.00137894,-0.00896400,0.01547213,0.03699117,0.00901146,0.02300779,0.03593142
11/23/11,0.00137894,-0.01249598,0.01152235,0.03699117,0.00901123,0.01984988,0.03850748
11/25/11,0.00137894,-0.01553123,0.00808737,0.03699117,0.00903570,0.01703121,0.04127802
11/28/11,0.00000000,-0.01741517,0.00538159,0.03699117,0.00905994,0.01501793,0.04353455
11/29/11,0.00143515,-0.01877791,0.00313200,0.03699117,0.00900990,0.01314174,0.04607948
11/30/11,0.00143515,-0.01918783,0.00165597,0.03699117,0.00900968,0.01195672,0.04831002
12/1/11,0.00143515,-0.01935178,0.00041013,0.03699117,0.00900945,0.01077003,0.05064022
12/2/11,0.00143515,-0.01903827,-0.00029554,0.03699117,0.00900923,0.00979924,0.05306670
12/5/11,0.00143515,-0.01812789,-0.00049129,0.03699117,0.00905837,0.00915480,0.05555373
12/6/11,0.00143515,-0.01702792,-0.00022821,0.03699117,0.00900834,0.00879587,0.05799869
12/7/11,0.00143515,-0.01535167,0.00058889,0.03699117,0.00900812,0.00877859,0.06026630
12/8/11,0.00143515,-0.01346010,0.00174904,0.03699117,0.00900790,0.00887377,0.06255125
12/9/11,0.00143515,-0.01089427,0.00361056,0.03699117,0.00900768,0.00962060,0.06439519
12/12/11,0.00143515,-0.00815462,0.00566514,0.03699117,0.00905681,0.01033412,0.06613173
12/13/11,0.00143515,-0.00495705,0.00821839,0.03699117,0.00900679,0.01156287,0.06747749
12/14/11,0.00143515,-0.00113959,0.01127105,0.03699117,0.00900656,0.01315590,0.06849004
12/15/11,0.00143515,0.00292830,0.01453021,0.03699117,0.00900634,0.01516717,0.06900734
12/16/11,0.00143515,0.00762543,0.01828505,0.03699117,0.00900612,0.01759573,0.06911436
12/19/11,0.00143515,0.01239646,0.02207679,0.03699117,0.00905524,0.02024337,0.06895113
12/20/11,0.00143515,0.01773303,0.02623833,0.03699117,0.00900523,0.02334432,0.06854859
12/21/11,0.00143515,0.02309205,0.03036212,0.03699117,0.00900501,0.02655474,0.06784692
12/22/11,0.00143515,0.02828033,0.03442814,0.03699117,0.00900479,0.02972947,0.06704595
12/23/11,0.00143515,0.03352146,0.03834940,0.03699117,0.00900456,0.03294120,0.06621936
12/27/11,0.00143515,0.03819025,0.04188024,0.03699117,0.00900368,0.03593142,0.06512307
12/28/11,0.00000000,0.04238942,0.04502903,0.03699117,0.00900345,0.03850748,0.06412946
12/29/11,0.00000000,0.04657707,0.04794394,0.03699117,0.00900323,0.04127802,0.06267221
12/30/11,0.00212503,0.05005119,0.05036095,0.03699117,0.00900301,0.04353455,0.06129679
1/3/12,0.00212503,0.05374830,0.05282075,0.07958043,0.00907678,0.04607948,0.05951654
1/4/12,0.00212503,0.05665270,0.05471401,0.04107003,0.00902678,0.04831002,0.05751348
1/5/12,0.00212503,0.05978264,0.05668525,0.04107003,0.00902656,0.05064022,0.05526596
1/6/12,0.00212503,0.06290825,0.05854407,0.04107003,0.00902634,0.05306670,0.05296472
1/9/12,0.00212503,0.06594498,0.06025177,0.04107003,0.00907544,0.05555373,0.05039818
1/10/12,0.00212503,0.06892414,0.06189098,0.04107003,0.00907522,0.05799869,0.04788251
1/11/12,0.00212503,0.07178690,0.06336869,0.04107003,0.00902523,0.06026630,0.04535923
1/12/12,0.00212503,0.07441899,0.06464857,0.04107003,0.00902500,0.06255125,0.04274568
1/13/12,0.00212503,0.07673557,0.06567918,0.04107003,0.00902478,0.06439519,0.04023091
1/17/12,0.00212503,0.07873471,0.06652112,0.04107003,0.00909853,0.06613173,0.03781423
1/18/12,0.00212503,0.08039916,0.06715962,0.04107003,0.00909831,0.06747749,0.03546169
1/19/12,0.00212503,0.08162787,0.06742409,0.04107003,0.00902345,0.06849004,0.03319579
1/20/12,0.00212503,0.08238723,0.06747859,0.04107003,0.00902322,0.06900734,0.03106271
1/23/12,0.00212503,0.08258906,0.06721899,0.04107003,0.00907231,0.06911436,0.02891941
1/24/12,0.00212503,0.08247325,0.06679053,0.04107003,0.00907208,0.06895113,0.02691495
1/25/12,0.00212503,0.08206574,0.06611752,0.04107003,0.00902211,0.06854859,0.02494864
1/26/12,0.00212503,0.08129846,0.06530237,0.04107003,0.00902189,0.06784692,0.02301419
1/27/12,0.00212503,0.08068543,0.06437203,0.04107003,0.00902167,0.06704595,0.02121941
