Date,Inflation 1yr,Total Jobs 30d,SPY 30d,XLF 30d,XLY 30d,XLP 30d,XLP next 30d
11/29/10,0.00919237,0.00125965,0.02225025,0.02083683,0.03999169,0.00659486,0.01959001
11/30/10,0.00916700,0.00125965,0.02256735,0.02219519,0.03960585,0.00674746,0.01913904
12/1/10,0.00911650,0.00125965,0.02313080,0.02374020,0.03930445,0.00709640,0.01850169
12/2/10,0.00911627,0.00125965,0.02365918,0.02545145,0.03885263,0.00746562,0.01782630
12/3/10,0.00911604,0.00125965,0.02431565,0.02726165,0.03841056,0.00803954,0.01702158
12/6/10,0.00916563,0.00125965,0.02499355,0.02896778,0.03791608,0.00860643,0.01620751
12/7/10,0.00916540,0.00125965,0.02586748,0.03098609,0.03746172,0.00940758,0.01533945
12/8/10,0.00911491,0.00125965,0.02682500,0.03320882,0.03703126,0.01026464,0.01443532
12/9/10,0.00911468,0.00125965,0.02789892,0.03537166,0.03663261,0.01120739,0.01351484
12/10/10,0.00911445,0.00125965,0.02911097,0.03779934,0.03624431,0.01222488,0.01255066
12/13/10,0.00916403,0.00125965,0.03037545,0.04029379,0.03590831,0.01324423,0.01163430
12/14/10,0.00916380,0.00125965,0.03177014,0.04300848,0.03563464,0.01434714,0.01072819
12/15/10,0.00911332,0.00125965,0.03311393,0.04553192,0.03530182,0.01538514,0.00981600
12/16/10,0.00911309,0.00125965,0.03447388,0.04815764,0.03496545,0.01634893,0.00897971
12/17/10,0.00911287,0.00125965,0.03569678,0.05073067,0.03453922,0.01723667,0.00817404
12/20/10,0.00916243,0.00125965,0.03682711,0.05319217,0.03399822,0.01800038,0.00740684
12/21/10,0.00916221,0.00125965,0.03786463,0.05550134,0.03335551,0.01862294,0.00667804
12/22/10,0.00911173,0.00125965,0.03876433,0.05769626,0.03262683,0.01919720,0.00604884
12/23/10,0.00911150,0.00125965,0.03956341,0.05950503,0.03184582,0.01968549,0.00539438
12/27/10,0.00918596,0.00125965,0.04018197,0.06114855,0.03093635,0.01995071,0.00489568
12/28/10,0.00918573,0.00000000,0.04067492,0.06235298,0.02994855,0.02015949,0.00453381
12/29/10,0.00911014,0.00000000,0.04099416,0.06333158,0.02892714,0.02013318,0.00437194
12/30/10,0.00910992,0.00083883,0.04120516,0.06393861,0.02779933,0.01999173,0.00423232
12/31/10,0.00910969,0.00083883,0.04112031,0.06408000,0.02650149,0.01959001,0.00434674
1/3/11,0.00915924,0.00083883,0.04106540,0.06402818,0.02533421,0.01913904,0.00450774
1/4/11,0.00908367,0.00083883,0.04082731,0.06362477,0.02407792,0.01850169,0.00475201
1/5/11,0.00908344,0.00083883,0.04059445,0.06315598,0.02292022,0.01782630,0.00502429
1/6/11,0.00908322,0.00083883,0.04028523,0.06235545,0.02186604,0.01702158,0.00530674
1/7/11,0.00908299,0.00083883,0.03993694,0.06135549,0.02088256,0.01620751,0.00550977
1/10/11,0.00913253,0.00083883,0.03954968,0.06041757,0.01997684,0.01533945,0.00569465
1/11/11,0.00908209,0.00083883,0.03910837,0.05912925,0.01923124,0.01443532,0.00583298
1/12/11,0.00908186,0.00083883,0.03865983,0.05792917,0.01851658,0.01351484,0.00595117
1/13/11,0.00908164,0.00083883,0.03809634,0.05643210,0.01789788,0.01255066,0.00603286
1/14/11,0.00908141,0.00083883,0.03757639,0.05500311,0.01741287,0.01163430,0.00609647
1/18/11,0.00915582,0.00083883,0.03699318,0.05333982,0.01697493,0.01072819,0.00612355
1/19/11,0.00908028,0.00083883,0.03640991,0.05160327,0.01661168,0.00981600,0.00615894
1/20/11,0.00908005,0.00083883,0.03578049,0.04972479,0.01631953,0.00897971,0.00620247
1/21/11,0.00907983,0.00083883,0.03522899,0.04793593,0.01615533,0.00817404,0.00629064
1/24/11,0.00912935,0.00083883,0.03472489,0.04602554,0.01615593,0.00740684,0.00638876
1/25/11,0.00907892,0.00083883,0.03424905,0.04434179,0.01625582,0.00667804,0.00659455
1/26/11,0.00907870,0.00083883,0.03378207,0.04245733,0.01644211,0.00604884,0.00675535
1/27/11,0.00907847,0.00083883,0.03333119,0.04086359,0.01676093,0.00539438,0.00687282
1/28/11,0.00907825,0.00113303,0.03291322,0.03916768,0.01713305,0.00489568,0.00704261
1/31/11,0.00912776,0.00113303,0.03262698,0.03773296,0.01782264,0.00453381,0.00713962
2/1/11,0.00907734,0.00113303,0.03232845,0.03629498,0.01857409,0.00437194,0.00713660
2/2/11,0.00907712,0.00113303,0.03198730,0.03484973,0.01939413,0.00423232,0.00715973
2/3/11,0.00907689,0.00113303,0.03178106,0.03366145,0.02046902,0.00434674,0.00712840
2/4/11,0.00907667,0.00113303,0.03147047,0.03242507,0.02154996,0.00450774,0.00707852
2/7/11,0.00912618,0.00113303,0.03108418,0.03118566,0.02256207,0.00475201,0.00710768
2/8/11,0.00907576,0.00113303,0.03068926,0.03011937,0.02361747,0.00502429,0.00718156
2/9/11,0.00907554,0.00113303,0.03010672,0.02877771,0.02447172,0.00530674,0.00742496
2/10/11,0.00907531,0.00113303,0.02938339,0.02740886,0.02513577,0.00550977,0.00785771
2/11/11,0.00907509,0.00113303,0.02849825,0.02589378,0.02565578,0.00569465,0.00842891
2/14/11,0.00912459,0.00113303,0.02753344,0.02425244,0.02589252,0.00583298,0.00921717
2/15/11,0.00904910,0.00113303,0.02631040,0.02240675,0.02587332,0.00595117,0.01015827
2/16/11,0.00904887,0.00113303,0.02507126,0.02051197,0.02570727,0.00603286,0.01119956
2/17/11,0.00904865,0.00113303,0.02362112,0.01840164,0.02518563,0.00609647,0.01235909
2/18/11,0.00904842,0.00113303,0.02212465,0.01638878,0.02459509,0.00612355,0.01364462
2/22/11,0.00907261,0.00113303,0.02050043,0.01412351,0.02378844,0.00615894,0.01499343
2/23/11,0.00907238,0.00113303,0.01888553,0.01206718,0.02288435,0.00620247,0.01641360
2/24/11,0.00907216,0.00113303,0.01720330,0.00984967,0.02187951,0.00629064,0.01789471
2/25/11,0.00907193,0.00289404,0.01553728,0.00767688,0.02082255,0.00638876,0.01940265
2/28/11,0.00912141,0.00175901,0.01390606,0.00545211,0.01971446,0.00659455,0.02094464
3/1/11,0.00907103,0.00175901,0.01219057,0.00328744,0.01846130,0.00675535,0.02246737
3/2/11,0.00907080,0.00175901,0.01045723,0.00103669,0.01706790,0.00687282,0.02408061
3/3/11,0.00907058,0.00175901,0.00881169,-0.00108029,0.01563895,0.00704261,0.02570954
3/4/11,0.00907035,0.00175901,0.00711364,-0.00319270,0.01403153,0.00713962,0.02732780
3/7/11,0.00911983,0.00175901,0.00540902,-0.00522638,0.01225447,0.00713660,0.02906039
3/8/11,0.00906945,0.00175901,0.00382325,-0.00714543,0.01043147,0.00715973,0.03073803
3/9/11,0.00906922,0.00175901,0.00229298,-0.00900863,0.00854917,0.00712840,0.03249277
3/10/11,0.00906900,0.00175901,0.00079517,-0.01093809,0.00656409,0.00707852,0.03426403
3/11/11,0.00906877,0.00175901,-0.00046466,-0.01252242,0.00475931,0.00710768,0.03595902
3/14/11,0.00911824,0.00175901,-0.00160846,-0.01410603,0.00295978,0.00718156,0.03755861
3/15/11,0.00906787,0.00175901,-0.00249486,-0.01546895,0.00140442,0.00742496,0.03905153
3/16/11,0.00906765,0.00175901,-0.00314300,-0.01648610,0.00013675,0.00785771,0.04032896
3/17/11,0.00906742,0.00175901,-0.00346490,-0.01726425,-0.00084912,0.00842891,0.04146582
3/18/11,0.00906720,0.00175901,-0.00359240,-0.01775065,-0.00155867,0.00921717,0.04249726
3/21/11,0.00911665,0.00175901,-0.00334165,-0.01801952,-0.00177837,0.01015827,0.04336104
3/22/11,0.00906630,0.00175901,-0.00295379,-0.01810508,-0.00183626,0.01119956,0.04404009
3/23/11,0.00906607,0.00175901,-0.00231656,-0.01793648,-0.00149447,0.01235909,0.04463211
3/24/11,0.00906585,0.00175901,-0.00149777,-0.01767275,-0.00097283,0.01364462,0.04507601
3/25/11,0.00906562,0.00000000,-0.00051925,-0.01724195,-0.00023029,0.01499343,0.04538185
3/28/11,0.00911507,0.00000000,0.00052898,-0.01663078,0.00061478,0.01641360,0.04555260
3/29/11,0.00906472,0.00000000,0.00172622,-0.01599933,0.00165557,0.01789471,0.04550039
3/30/11,0.00906449,0.00197031,0.00300193,-0.01521951,0.00284166,0.01940265,0.04530397
3/31/11,0.00906427,0.00197031,0.00422511,-0.01447044,0.00398781,0.02094464,0.04493917
4/1/11,0.00906404,0.00197031,0.00551934,-0.01368357,0.00531043,0.02246737,0.04438940
4/4/11,0.00903831,0.00197031,0.00686935,-0.01289636,0.00671697,0.02408061,0.04372536
4/5/11,0.00903809,0.00197031,0.00822187,-0.01219733,0.00822579,0.02570954,0.04290384
4/6/11,0.00903787,0.00197031,0.00955392,-0.01153424,0.00978068,0.02732780,0.04191320
4/7/11,0.00903764,0.00197031,0.01095891,-0.01089165,0.01152390,0.02906039,0.04069692
4/8/11,0.00903742,0.00197031,0.01228678,-0.01032238,0.01327713,0.03073803,0.03941243
4/11/11,0.00903674,0.00197031,0.01362939,-0.00982579,0.01518260,0.03249277,0.03778032
4/12/11,0.00903652,0.00197031,0.01493277,-0.00938328,0.01714262,0.03426403,0.03604797
4/13/11,0.00903629,0.00197031,0.01616792,-0.00899729,0.01906029,0.03595902,0.03411566
4/14/11,0.00903607,0.00197031,0.01728341,-0.00875940,0.02092732,0.03755861,0.03210486
4/15/11,0.00903585,0.00197031,0.01827851,-0.00857868,0.02272776,0.03905153,0.02992430
4/18/11,0.00903517,0.00197031,0.01909595,-0.00860131,0.02434083,0.04032896,0.02762625
4/19/11,0.00903495,0.00197031,0.01971299,-0.00864453,0.02571657,0.04146582,0.02523720
4/20/11,0.00903472,0.00197031,0.02021799,-0.00890834,0.02699358,0.04249726,0.02274753
4/21/11,0.00903450,0.00197031,0.02048114,-0.00913852,0.02791030,0.04336104,0.02013187
4/25/11,0.00910873,0.00197031,0.02053563,-0.00962721,0.02861914,0.04404009,0.01746779
4/26/11,0.00905842,0.00197031,0.02043197,-0.01019079,0.02911878,0.04463211,0.01473795
4/27/11,0.00905820,0.00197031,0.02014682,-0.01086664,0.02940611,0.04507601,0.01200908
4/28/11,0.00905797,0.00000000,0.01971483,-0.01156419,0.02951280,0.04538185,0.00929022
4/29/11,0.00905775,0.00319065,0.01906016,-0.01257547,0.02934348,0.04555260,0.00662302
5/2/11,0.00910715,0.00319065,0.01831910,-0.01366196,0.02906944,0.04550039,0.00414009
5/3/11,0.00905685,0.00319065,0.01735315,-0.01482827,0.02845537,0.04530397,0.00183189
5/4/11,0.00905662,0.00319065,0.01631370,-0.01616408,0.02773582,0.04493917,-0.00034256
5/5/11,0.00905640,0.00319065,0.01516236,-0.01753798,0.02683355,0.04438940,-0.00235833
5/6/11,0.00905617,0.00319065,0.01393037,-0.01898867,0.02575758,0.04372536,-0.00415333
5/9/11,0.00910557,0.00319065,0.01259876,-0.02042592,0.02450122,0.04290384,-0.00578660
5/10/11,0.00905527,0.00319065,0.01115988,-0.02190375,0.02304411,0.04191320,-0.00731307
5/11/11,0.00905505,0.00319065,0.00952894,-0.02342037,0.02125928,0.04069692,-0.00844297
5/12/11,0.00905483,0.00319065,0.00789942,-0.02487044,0.01940537,0.03941243,-0.00955165
5/13/11,0.00905460,0.00319065,0.00600052,-0.02652391,0.01714184,0.03778032,-0.01026342
5/16/11,0.00910399,0.00319065,0.00407151,-0.02799473,0.01471550,0.03604797,-0.01087203
5/17/11,0.00905370,0.00319065,0.00201079,-0.02965221,0.01213900,0.03411566,-0.01114279
5/18/11,0.00905348,0.00319065,-0.00010758,-0.03125975,0.00939732,0.03210486,-0.01127230
5/19/11,0.00905325,0.00319065,-0.00229932,-0.03292836,0.00657541,0.02992430,-0.01116981
5/20/11,0.00905303,0.00319065,-0.00456931,-0.03464044,0.00357830,0.02762625,-0.01081089
5/23/11,0.00910241,0.00319065,-0.00681826,-0.03639120,0.00064307,0.02523720,-0.01026751
5/24/11,0.00905213,0.00319065,-0.00909960,-0.03811155,-0.00235777,0.02274753,-0.00949064
5/25/11,0.00905191,0.00319065,-0.01131461,-0.03976277,-0.00526016,0.02013187,-0.00856156
5/26/11,0.00905168,0.00319065,-0.01343865,-0.04143481,-0.00806533,0.01746779,-0.00747204
5/27/11,0.00905146,0.00190557,-0.01554127,-0.04294366,-0.01085088,0.01473795,-0.00632044
5/31/11,0.00912563,0.00190557,-0.01742396,-0.04427942,-0.01337469,0.01200908,-0.00507557
6/1/11,0.00905034,0.00190557,-0.01924741,-0.04548849,-0.01582098,0.00929022,-0.00406397
6/2/11,0.00905011,0.00190557,-0.02077234,-0.04649283,-0.01786773,0.00662302,-0.00301861
6/3/11,0.00904989,0.00190557,-0.02209529,-0.04703959,-0.01972383,0.00414009,-0.00236049
6/6/11,0.00909925,0.00190557,-0.02312934,-0.04739729,-0.02115458,0.00183189,-0.00177380
6/7/11,0.00904899,0.00190557,-0.02395548,-0.04747143,-0.02225733,-0.00034256,-0.00167686
6/8/11,0.00904876,0.00190557,-0.02458898,-0.04726054,-0.02310101,-0.00235833,-0.00159421
6/9/11,0.00904854,0.00190557,-0.02488252,-0.04668976,-0.02347615,-0.00415333,-0.00179974
6/10/11,0.00904832,0.00190557,-0.02497010,-0.04599768,-0.02351367,-0.00578660,-0.00221697
6/13/11,0.00909767,0.00190557,-0.02486335,-0.04503512,-0.02324301,-0.00731307,-0.00272078
6/14/11,0.00904742,0.00190557,-0.02430626,-0.04377023,-0.02233605,-0.00844297,-0.00354159
6/15/11,0.00904719,0.00190557,-0.02369438,-0.04260101,-0.02121760,-0.00955165,-0.00448103
6/16/11,0.00904697,0.00190557,-0.02263712,-0.04100896,-0.01958509,-0.01026342,-0.00574684
6/17/11,0.00904675,0.00190557,-0.02138927,-0.03927625,-0.01761299,-0.01087203,-0.00712536
6/20/11,0.00909609,0.00190557,-0.01981605,-0.03730247,-0.01525682,-0.01114279,-0.00869285
6/21/11,0.00904585,0.00190557,-0.01796444,-0.03503122,-0.01249894,-0.01127230,-0.01052782
6/22/11,0.00904563,0.00190557,-0.01593333,-0.03272188,-0.00958069,-0.01116981,-0.01251381
6/23/11,0.00904540,0.00190557,-0.01361949,-0.03010946,-0.00624256,-0.01081089,-0.01467564
6/24/11,0.00904518,0.00190557,-0.01123854,-0.02747695,-0.00287476,-0.01026751,-0.01688224
6/27/11,0.00909451,0.00000000,-0.00864435,-0.02467292,0.00072145,-0.00949064,-0.01926255
6/28/11,0.00904428,0.00000000,-0.00599607,-0.02190957,0.00438600,-0.00856156,-0.02152974
6/29/11,0.00904406,0.00212261,-0.00333339,-0.01909331,0.00797914,-0.00747204,-0.02390102
6/30/11,0.00904383,0.00212261,-0.00075994,-0.01653249,0.01144056,-0.00632044,-0.02601151
7/1/11,0.00904361,0.00212261,0.00171708,-0.01396121,0.01474265,-0.00507557,-0.02816616
7/5/11,0.00911771,0.00212261,0.00376680,-0.01210407,0.01754279,-0.00406397,-0.02970938
7/6/11,0.00904249,0.00212261,0.00556072,-0.01037998,0.01990213,-0.00301861,-0.03122194
7/7/11,0.00904226,0.00212261,0.00669608,-0.00954476,0.02152478,-0.00236049,-0.03201439
7/8/11,0.00904204,0.00212261,0.00763960,-0.00891949,0.02279217,-0.00177380,-0.03270565
7/11/11,0.00909136,0.00212261,0.00776005,-0.00931157,0.02305445,-0.00167686,-0.03273380
7/12/11,0.00904114,0.00212261,0.00778470,-0.00979737,0.02308358,-0.00159421,-0.03255903
7/13/11,0.00904092,0.00212261,0.00722085,-0.01103080,0.02238547,-0.00179974,-0.03202489
7/14/11,0.00904070,0.00212261,0.00628483,-0.01251329,0.02108627,-0.00221697,-0.03128787
7/15/11,0.00904047,0.00212261,0.00503032,-0.01440425,0.01936920,-0.00272078,-0.03031538
7/18/11,0.00908978,0.00212261,0.00322344,-0.01676003,0.01689972,-0.00354159,-0.02900044
7/19/11,0.00903958,0.00212261,0.00098920,-0.01953795,0.01386564,-0.00448103,-0.02751128
7/20/11,0.00903935,0.00212261,-0.00180496,-0.02279922,0.01016188,-0.00574684,-0.02571976
7/21/11,0.00903913,0.00212261,-0.00505897,-0.02658800,0.00585970,-0.00712536,-0.02364552
7/22/11,0.00903890,0.00212261,-0.00876820,-0.03086991,0.00113102,-0.00869285,-0.02137951
7/25/11,0.00908821,0.00212261,-0.01304341,-0.03567968,-0.00431540,-0.01052782,-0.01896708
7/26/11,0.00903801,0.00212261,-0.01771989,-0.04099264,-0.01017696,-0.01251381,-0.01647129
7/27/11,0.00903779,0.00212261,-0.02277640,-0.04670574,-0.01642017,-0.01467564,-0.01374542
7/28/11,0.00903756,0.00000000,-0.02796696,-0.05254442,-0.02283049,-0.01688224,-0.01114973
7/29/11,0.00903734,0.00170739,-0.03344149,-0.05874703,-0.02944111,-0.01926255,-0.00855935
8/1/11,0.00908663,0.00170739,-0.03890356,-0.06488485,-0.03602980,-0.02152974,-0.00603842
8/2/11,0.00903644,0.00170739,-0.04451412,-0.07135263,-0.04272021,-0.02390102,-0.00362079
8/3/11,0.00903622,0.00170739,-0.04979251,-0.07745945,-0.04892671,-0.02601151,-0.00145976
8/4/11,0.00903600,0.00170739,-0.05507008,-0.08372558,-0.05502930,-0.02816616,0.00065461
8/5/11,0.00903577,0.00170739,-0.05949299,-0.08894458,-0.06022192,-0.02970938,0.00241718
8/8/11,0.00908506,0.00170739,-0.06384986,-0.09430484,-0.06516545,-0.03122194,0.00395723
8/9/11,0.00903488,0.00170739,-0.06713201,-0.09841714,-0.06895737,-0.03201439,0.00512419
8/10/11,0.00903465,0.00170739,-0.07028439,-0.10244867,-0.07249777,-0.03270565,0.00612546
8/11/11,0.00903443,0.00170739,-0.07252326,-0.10541325,-0.07501386,-0.03273380,0.00682134
8/12/11,0.00903421,0.00170739,-0.07452188,-0.10817303,-0.07711287,-0.03255903,0.00732468
8/15/11,0.00908348,0.00170739,-0.07594922,-0.11024712,-0.07863714,-0.03202489,0.00767602
8/16/11,0.00903331,0.00170739,-0.07705294,-0.11206237,-0.07960723,-0.03128787,0.00773247
8/17/11,0.00903309,0.00170739,-0.07763090,-0.11330776,-0.07996951,-0.03031538,0.00780048
8/18/11,0.00903287,0.00170739,-0.07770109,-0.11413890,-0.07969819,-0.02900044,0.00765534
8/19/11,0.00903264,0.00170739,-0.07716922,-0.11435021,-0.07869390,-0.02751128,0.00742193
8/22/11,0.00908191,0.00170739,-0.07603692,-0.11385982,-0.07701411,-0.02571976,0.00718800
8/23/11,0.00903175,0.00170739,-0.07416080,-0.11270471,-0.07444875,-0.02364552,0.00696149
8/24/11,0.00903152,0.00170739,-0.07172425,-0.11078526,-0.07123705,-0.02137951,0.00675820
8/25/11,0.00903130,0.00170739,-0.06883741,-0.10838415,-0.06757052,-0.01896708,0.00645337
8/26/11,0.00903108,0.00000000,-0.06553725,-0.10558910,-0.06330439,-0.01647129,0.00638215
8/29/11,0.00908034,0.00000000,-0.06170151,-0.10202938,-0.05857989,-0.01374542,0.00636365
8/30/11,0.00903018,0.00190176,-0.05783849,-0.09855231,-0.05372559,-0.01114973,0.00658726
8/31/11,0.00902996,0.00190176,-0.05376502,-0.09463878,-0.04867329,-0.00855935,0.00706265
9/1/11,0.00902974,0.00190176,-0.04957107,-0.09051631,-0.04351913,-0.00603842,0.00762021
9/2/11,0.00902951,0.00190176,-0.04527205,-0.08625897,-0.03826411,-0.00362079,0.00843657
9/6/11,0.00910350,0.00190176,-0.04115483,-0.08194522,-0.03319214,-0.00145976,0.00940144
9/7/11,0.00902840,0.00190176,-0.03694938,-0.07740654,-0.02809650,0.00065461,0.01041433
9/8/11,0.00902817,0.00190176,-0.03315012,-0.07321162,-0.02336888,0.00241718,0.01151452
9/9/11,0.00902795,0.00190176,-0.02947051,-0.06909174,-0.01879594,0.00395723,0.01271707
9/12/11,0.00907719,0.00190176,-0.02621116,-0.06522330,-0.01465849,0.00512419,0.01387891
9/13/11,0.00902706,0.00190176,-0.02304134,-0.06157547,-0.01063119,0.00612546,0.01519409
9/14/11,0.00902683,0.00190176,-0.02013590,-0.05820659,-0.00684316,0.00682134,0.01642609
9/15/11,0.00902661,0.00190176,-0.01746281,-0.05496278,-0.00342743,0.00732468,0.01784732
9/16/11,0.00902639,0.00190176,-0.01491135,-0.05197547,-0.00012998,0.00767602,0.01915697
9/19/11,0.00907562,0.00190176,-0.01269388,-0.04918634,0.00272992,0.00773247,0.02044524
9/20/11,0.00902549,0.00190176,-0.01067260,-0.04650239,0.00528153,0.00780048,0.02170566
9/21/11,0.00902527,0.00190176,-0.00888764,-0.04392767,0.00751005,0.00765534,0.02266456
9/22/11,0.00902505,0.00190176,-0.00738638,-0.04143697,0.00934730,0.00742193,0.02348987
9/23/11,0.00902482,0.00190176,-0.00602408,-0.03914618,0.01094305,0.00718800,0.02414502
9/26/11,0.00907405,0.00190176,-0.00472872,-0.03669370,0.01236660,0.00696149,0.02460697
9/27/11,0.00902393,0.00190176,-0.00355893,-0.03419895,0.01352008,0.00675820,0.02489785
9/28/11,0.00902371,0.00000000,-0.00249445,-0.03193492,0.01453579,0.00645337,0.02507516
9/29/11,0.00902349,0.00184184,-0.00116183,-0.02898049,0.01570813,0.00638215,0.02503314
9/30/11,0.00902326,0.00184184,0.00022268,-0.02625925,0.01699228,0.00636365,0.02491599
10/3/11,0.00907248,0.00184184,0.00201312,-0.02268277,0.01858471,0.00658726,0.02458926
10/4/11,0.00902237,0.00184184,0.00419989,-0.01853879,0.02059301,0.00706265,0.02399321
10/5/11,0.00902215,0.00184184,0.00645625,-0.01464063,0.02263952,0.00762021,0.02326837
10/6/11,0.00902193,0.00184184,0.00902170,-0.01007553,0.02497222,0.00843657,0.02255618
10/7/11,0.00902170,0.00184184,0.01173850,-0.00555688,0.02734508,0.00940144,0.02150437
10/10/11,0.00907091,0.00184184,0.01450717,-0.00079892,0.02968701,0.01041433,0.02053871
10/11/11,0.00902081,0.00184184,0.01734125,0.00383819,0.03195797,0.01151452,0.01956826
10/12/11,0.00902059,0.00184184,0.02031825,0.00887359,0.03428686,0.01271707,0.01851555
10/13/11,0.00902036,0.00184184,0.02313271,0.01356300,0.03633918,0.01387891,0.01760087
10/14/11,0.00902014,0.00184184,0.02618215,0.01863058,0.03852725,0.01519409,0.01657008
10/17/11,0.00906934,0.00184184,0.02895587,0.02354922,0.04035179,0.01642609,0.01573413
10/18/11,0.00901925,0.00184184,0.03197907,0.02870597,0.04238283,0.01784732,0.01496557
10/19/11,0.00901903,0.00184184,0.03480192,0.03368077,0.04419033,0.01915697,0.01422705
10/20/11,0.00901880,0.00184184,0.03757229,0.03837582,0.04591067,0.02044524,0.01394420
10/21/11,0.00901858,0.00184184,0.04018538,0.04265636,0.04745428,0.02170566,0.01379979
10/24/11,0.00906777,0.00184184,0.04243595,0.04644049,0.04860378,0.02266456,0.01394035
10/25/11,0.00901769,0.00184184,0.04428725,0.04930042,0.04938639,0.02348987,0.01451179
10/26/11,0.00901747,0.00184184,0.04587625,0.05169256,0.04986902,0.02414502,0.01515552
10/27/11,0.00901724,0.00000000,0.04691492,0.05330373,0.04994017,0.02460697,0.01603648
10/28/11,0.00901702,0.00137894,0.04764287,0.05399564,0.04968913,0.02489785,0.01692713
10/31/11,0.00906621,0.00137894,0.04793606,0.05428256,0.04905999,0.02507516,0.01778454
11/1/11,0.00901613,0.00137894,0.04766210,0.05336153,0.04794485,0.02503314,0.01873424
11/2/11,0.00901591,0.00137894,0.04697085,0.05199248,0.04632625,0.02491599,0.01967412
11/3/11,0.00901569,0.00137894,0.04581430,0.04990105,0.04429483,0.02458926,0.02064552
11/4/11,0.00901546,0.00137894,0.04405433,0.04689872,0.04170099,0.02399321,0.02156914
11/7/11,0.00906464,0.00137894,0.04185172,0.04339290,0.03876400,0.02326837,0.02274269
11/8/11,0.00901457,0.00137894,0.03951584,0.03959397,0.03575010,0.02255618,0.02368981
11/9/11,0.00901435,0.00137894,0.03664564,0.03510927,0.03238802,0.02150437,0.02486073
11/10/11,0.00901413,0.00137894,0.03369069,0.03040232,0.02898729,0.02053871,0.02598995
11/11/11,0.00901390,0.00137894,0.03064513,0.02582035,0.02567558,0.01956826,0.02719219
11/14/11,0.00906307,0.00137894,0.02733905,0.02066284,0.02220947,0.01851555,0.02843778
11/15/11,0.00901301,0.00137894,0.02413745,0.01570313,0.01891643,0.01760087,0.02957317
11/16/11,0.00901279,0.00137894,0.02062379,0.01036715,0.01541088,0.01657008,0.03071581
11/17/11,0.00901257,0.00137894,0.01734481,0.00522675,0.01222534,0.01573413,0.03177057
11/18/11,0.00901235,0.00137894,0.01400209,0.00011530,0.00902896,0.01496557,0.03242881
11/21/11,0.00906151,0.00137894,0.01079376,-0.00473089,0.00600184,0.01422705,0.03292469
11/22/11,0.00901146,0.00137894,0.00803483,-0.00896400,0.00351594,0.01394420,0.03300446
11/23/11,0.00901123,0.00137894,0.00559580,-0.01249598,0.00140223,0.01379979,0.03268491
11/25/11,0.00903570,0.00137894,0.00353856,-0.01553123,-0.00027850,0.01394035,0.03218572
11/28/11,0.00905994,0.00000000,0.00219485,-0.01741517,-0.00124119,0.01451179,0.03134264
11/29/11,0.00900990,0.00143515,0.00103238,-0.01877791,-0.00196156,0.01515552,0.03039119
11/30/11,0.00900968,0.00143515,0.00049551,-0.01918783,-0.00221393,0.01603648,0.02927512
12/1/11,0.00900945,0.00143515,-0.00000845,-0.01935178,-0.00234128,0.01692713,0.02814468
12/2/11,0.00900923,0.00143515,-0.00029357,-0.01903827,-0.00222714,0.01778454,0.02699535
12/5/11,0.00905837,0.00143515,-0.00029010,-0.01812789,-0.00188622,0.01873424,0.02589026
12/6/11,0.00900834,0.00143515,-0.00008161,-0.01702792,-0.00135525,0.01967412,0.02482146
12/7/11,0.00900812,0.00143515,0.00041564,-0.01535167,-0.00050165,0.02064552,0.02367385
12/8/11,0.00900790,0.00143515,0.00101593,-0.01346010,0.00040630,0.02156914,0.02264522
12/9/11,0.00900768,0.00143515,0.00214717,-0.01089427,0.00173325,0.02274269,0.02148025
12/12/11,0.00905681,0.00143515,0.00321926,-0.00815462,0.00303829,0.02368981,0.02044029
12/13/11,0.00900679,0.00143515,0.00474799,-0.00495705,0.00460746,0.02486073,0.01924898
12/14/11,0.00900656,0.00143515,0.00655857,-0.00113959,0.00652078,0.02598995,0.01806910
12/15/11,0.00900634,0.00143515,0.00864007,0.00292830,0.00865767,0.02719219,0.01678718
12/16/11,0.00900612,0.00143515,0.01112863,0.00762543,0.01115387,0.02843778,0.01548375
12/19/11,0.00905524,0.00143515,0.01371120,0.01239646,0.01375293,0.02957317,0.01422512
12/20/11,0.00900523,0.00143515,0.01664734,0.01773303,0.01667344,0.03071581,0.01309136
12/21/11,0.00900501,0.00143515,0.01958446,0.02309205,0.01962901,0.03177057,0.01201744
12/22/11,0.00900479,0.00143515,0.02242965,0.02828033,0.02248064,0.03242881,0.01118946
12/23/11,0.00900456,0.00143515,0.02522011,0.03352146,0.02532654,0.03292469,0.01056758
12/27/11,0.00900368,0.00143515,0.02768940,0.03819025,0.02789406,0.03300446,0.01019920
12/28/11,0.00900345,0.00000000,0.02979352,0.04238942,0.03006105,0.03268491,0.01017765
12/29/11,0.00900323,0.00000000,0.03188017,0.04657707,0.03224379,0.03218572,0.01021758
12/30/11,0.00900301,0.00212503,0.03351793,0.05005119,0.03403850,0.03134264,0.01049102
1/3/12,0.00907678,0.00212503,0.03529650,0.05374830,0.03593080,0.03039119,0.01084485
1/4/12,0.00902678,0.00212503,0.03673558,0.05665270,0.03758286,0.02927512,0.01129559
1/5/12,0.00902656,0.00212503,0.03823511,0.05978264,0.03933155,0.02814468,0.01180983
1/6/12,0.00902634,0.00212503,0.03980568,0.06290825,0.04114041,0.02699535,0.01240429
