Date,Inflation 1yr,GNP 90d,Total Jobs 30d,XLY 30d,XLU 30d,XLE 30d,XLE next 30d
10/1/10,0.00913037,0.01232603,0.00132155,0.06684586,0.02278129,0.06229909,0.06615720
10/4/10,0.00918003,0.01232603,0.00132155,0.06709702,0.02260010,0.06219694,0.06713426
10/5/10,0.00917980,0.01232603,0.00132155,0.06725784,0.02235200,0.06217734,0.06796355
10/6/10,0.00912923,0.01232603,0.00132155,0.06715224,0.02207777,0.06193862,0.06893460
10/7/10,0.00912900,0.01232603,0.00132155,0.06686463,0.02175799,0.06175952,0.07004140
10/8/10,0.00912878,0.01232603,0.00132155,0.06648642,0.02137361,0.06153039,0.07099810
10/11/10,0.00917843,0.01232603,0.00132155,0.06589120,0.02098091,0.06121785,0.07189723
10/12/10,0.00917820,0.01232603,0.00132155,0.06516058,0.02044022,0.06077679,0.07277496
10/13/10,0.00912764,0.01232603,0.00132155,0.06427044,0.01991848,0.06051254,0.07342179
10/14/10,0.00912741,0.01232603,0.00132155,0.06329724,0.01924187,0.06022777,0.07380406
10/15/10,0.00912718,0.01232603,0.00132155,0.06221921,0.01852173,0.06023011,0.07408056
10/18/10,0.00917683,0.01232603,0.00132155,0.06124609,0.01771852,0.06030165,0.07402180
10/19/10,0.00917660,0.01232603,0.00132155,0.06011759,0.01671395,0.06061602,0.07376680
10/20/10,0.00912604,0.01232603,0.00132155,0.05919754,0.01564702,0.06098212,0.07319522
10/21/10,0.00912582,0.01232603,0.00132155,0.05821569,0.01440553,0.06142577,0.07275005
10/22/10,0.00912559,0.01232603,0.00132155,0.05714621,0.01306740,0.06197164,0.07177005
10/25/10,0.00917523,0.01232603,0.00132155,0.05619970,0.01166627,0.06238311,0.07094917
10/26/10,0.00917500,0.01232603,0.00132155,0.05527609,0.01026793,0.06288357,0.06983446
10/27/10,0.00912445,0.01232603,0.00000000,0.05430857,0.00874572,0.06332993,0.06861769
10/28/10,0.00912422,0.01232603,0.00000000,0.05350087,0.00732556,0.06371954,0.06709051
10/29/10,0.00912400,0.01232603,0.00148641,0.05281753,0.00587175,0.06410979,0.06562047
11/1/10,0.00917363,0.01232603,0.00148641,0.05212457,0.00440219,0.06475213,0.06364452
11/2/10,0.00917340,0.01232603,0.00148641,0.05155051,0.00299865,0.06538747,0.06160109
11/3/10,0.00912286,0.01232603,0.00148641,0.05095414,0.00153629,0.06615720,0.05944724
11/4/10,0.00912263,0.01232603,0.00148641,0.05041566,0.00007628,0.06713426,0.05689627
11/5/10,0.00912241,0.01232603,0.00148641,0.04971072,-0.00145463,0.06796355,0.05430176
11/8/10,0.00917203,0.01232603,0.00148641,0.04894302,-0.00303813,0.06893460,0.05172984
11/9/10,0.00917180,0.01232603,0.00148641,0.04813733,-0.00457689,0.07004140,0.04903146
11/10/10,0.00912127,0.01232603,0.00148641,0.04731411,-0.00610581,0.07099810,0.04632047
11/11/10,0.00912104,0.01232603,0.00148641,0.04649145,-0.00761498,0.07189723,0.04373285
11/12/10,0.00912081,0.01232603,0.00148641,0.04562304,-0.00905050,0.07277496,0.04139362
11/15/10,0.00917043,0.01232603,0.00148641,0.04488854,-0.01039622,0.07342179,0.03897117
11/16/10,0.00917020,0.01232603,0.00148641,0.04413597,-0.01162427,0.07380406,0.03690270
11/17/10,0.00911968,0.01232603,0.00148641,0.04353892,-0.01268096,0.07408056,0.03494366
11/18/10,0.00911945,0.01232603,0.00148641,0.04291525,-0.01359324,0.07402180,0.03320444
11/19/10,0.00911922,0.01232603,0.00148641,0.04236763,-0.01428065,0.07376680,0.03150810
11/22/10,0.00916883,0.01232603,0.00148641,0.04185166,-0.01473580,0.07319522,0.03018727
11/23/10,0.00916860,0.01232603,0.00148641,0.04118987,-0.01508836,0.07275005,0.02871357
11/24/10,0.00911809,0.01232603,0.00148641,0.04080794,-0.01515368,0.07177005,0.02768070
11/26/10,0.00914277,0.01232603,0.00148641,0.04038110,-0.01505688,0.07094917,0.02655402
11/29/10,0.00919237,0.01232603,0.00125965,0.03999169,-0.01482237,0.06983446,0.02557640
11/30/10,0.00916700,0.01232603,0.00125965,0.03960585,-0.01438838,0.06861769,0.02469335
12/1/10,0.00911650,0.01232603,0.00125965,0.03930445,-0.01382633,0.06709051,0.02405689
12/2/10,0.00911627,0.01232603,0.00125965,0.03885263,-0.01318888,0.06562047,0.02334150
12/3/10,0.00911604,0.01232603,0.00125965,0.03841056,-0.01239748,0.06364452,0.02293895
12/6/10,0.00916563,0.01232603,0.00125965,0.03791608,-0.01150597,0.06160109,0.02253718
12/7/10,0.00916540,0.01232603,0.00125965,0.03746172,-0.01044140,0.05944724,0.02197987
12/8/10,0.00911491,0.01232603,0.00125965,0.03703126,-0.00918447,0.05689627,0.02150529
12/9/10,0.00911468,0.01232603,0.00125965,0.03663261,-0.00779531,0.05430176,0.02095862
12/10/10,0.00911445,0.01232603,0.00125965,0.03624431,-0.00620216,0.05172984,0.02035799
12/13/10,0.00916403,0.01232603,0.00125965,0.03590831,-0.00454908,0.04903146,0.01961202
12/14/10,0.00916380,0.01232603,0.00125965,0.03563464,-0.00274775,0.04632047,0.01873025
12/15/10,0.00911332,0.01232603,0.00125965,0.03530182,-0.00091426,0.04373285,0.01769131
12/16/10,0.00911309,0.01232603,0.00125965,0.03496545,0.00096145,0.04139362,0.01640215
12/17/10,0.00911287,0.01232603,0.00125965,0.03453922,0.00290397,0.03897117,0.01497369
12/20/10,0.00916243,0.01232603,0.00125965,0.03399822,0.00480449,0.03690270,0.01346176
12/21/10,0.00916221,0.01232603,0.00125965,0.03335551,0.00666227,0.03494366,0.01174612
12/22/10,0.00911173,0.01232603,0.00125965,0.03262683,0.00848516,0.03320444,0.00997007
12/23/10,0.00911150,0.01232603,0.00125965,0.03184582,0.01020876,0.03150810,0.00802822
12/27/10,0.00918596,0.01232603,0.00125965,0.03093635,0.01179470,0.03018727,0.00589459
12/28/10,0.00918573,0.01232603,0.00000000,0.02994855,0.01330729,0.02871357,0.00375635
12/29/10,0.00911014,0.01232603,0.00000000,0.02892714,0.01463581,0.02768070,0.00146091
12/30/10,0.00910992,0.01232603,0.00083883,0.02779933,0.01591401,0.02655402,-0.00097929
12/31/10,0.00910969,0.01232603,0.00083883,0.02650149,0.01698882,0.02557640,-0.00346880
1/3/11,0.00915924,0.00136280,0.00083883,0.02533421,0.01799670,0.02469335,-0.00603012
1/4/11,0.00908367,0.00136280,0.00083883,0.02407792,0.01887368,0.02405689,-0.00873324
1/5/11,0.00908344,0.00136280,0.00083883,0.02292022,0.01967533,0.02334150,-0.01142950
1/6/11,0.00908322,0.00136280,0.00083883,0.02186604,0.02040948,0.02293895,-0.01412947
1/7/11,0.00908299,0.00136280,0.00083883,0.02088256,0.02100304,0.02253718,-0.01684433
1/10/11,0.00913253,0.00136280,0.00083883,0.01997684,0.02148291,0.02197987,-0.01936299
1/11/11,0.00908209,0.00136280,0.00083883,0.01923124,0.02175772,0.02150529,-0.02166486
1/12/11,0.00908186,0.00136280,0.00083883,0.01851658,0.02197405,0.02095862,-0.02372970
1/13/11,0.00908164,0.00136280,0.00083883,0.01789788,0.02201329,0.02035799,-0.02555633
1/14/11,0.00908141,0.00136280,0.00083883,0.01741287,0.02197759,0.01961202,-0.02722585
1/18/11,0.00915582,0.00136280,0.00083883,0.01697493,0.02178449,0.01873025,-0.02874407
1/19/11,0.00908028,0.00136280,0.00083883,0.01661168,0.02145214,0.01769131,-0.02987517
1/20/11,0.00908005,0.00136280,0.00083883,0.01631953,0.02102907,0.01640215,-0.03102008
1/21/11,0.00907983,0.00136280,0.00083883,0.01615533,0.02047740,0.01497369,-0.03185732
1/24/11,0.00912935,0.00136280,0.00083883,0.01615593,0.01981634,0.01346176,-0.03265210
1/25/11,0.00907892,0.00136280,0.00083883,0.01625582,0.01909199,0.01174612,-0.03323034
1/26/11,0.00907870,0.00136280,0.00083883,0.01644211,0.01833052,0.00997007,-0.03374456
1/27/11,0.00907847,0.00136280,0.00083883,0.01676093,0.01749010,0.00802822,-0.03411008
1/28/11,0.00907825,0.00136280,0.00113303,0.01713305,0.01667875,0.00589459,-0.03434617
1/31/11,0.00912776,0.00136280,0.00113303,0.01782264,0.01584999,0.00375635,-0.03444785
2/1/11,0.00907734,0.00136280,0.00113303,0.01857409,0.01506074,0.00146091,-0.03442881
2/2/11,0.00907712,0.00136280,0.00113303,0.01939413,0.01422869,-0.00097929,-0.03421988
2/3/11,0.00907689,0.00136280,0.00113303,0.02046902,0.01352258,-0.00346880,-0.03398707
2/4/11,0.00907667,0.00136280,0.00113303,0.02154996,0.01279999,-0.00603012,-0.03347650
2/7/11,0.00912618,0.00136280,0.00113303,0.02256207,0.01208061,-0.00873324,-0.03285005
2/8/11,0.00907576,0.00136280,0.00113303,0.02361747,0.01141716,-0.01142950,-0.03193577
2/9/11,0.00907554,0.00136280,0.00113303,0.02447172,0.01067644,-0.01412947,-0.03088026
2/10/11,0.00907531,0.00136280,0.00113303,0.02513577,0.00995566,-0.01684433,-0.02968192
2/11/11,0.00907509,0.00136280,0.00113303,0.02565578,0.00912186,-0.01936299,-0.02842612
2/14/11,0.00912459,0.00136280,0.00113303,0.02589252,0.00834227,-0.02166486,-0.02722269
2/15/11,0.00904910,0.00136280,0.00113303,0.02587332,0.00750014,-0.02372970,-0.02582218
2/16/11,0.00904887,0.00136280,0.00113303,0.02570727,0.00670206,-0.02555633,-0.02445786
2/17/11,0.00904865,0.00136280,0.00113303,0.02518563,0.00583516,-0.02722585,-0.02320612
2/18/11,0.00904842,0.00136280,0.00113303,0.02459509,0.00507614,-0.02874407,-0.02152845
2/22/11,0.00907261,0.00136280,0.00113303,0.02378844,0.00438039,-0.02987517,-0.02008659
2/23/11,0.00907238,0.00136280,0.00113303,0.02288435,0.00375756,-0.03102008,-0.01828766
2/24/11,0.00907216,0.00136280,0.00113303,0.02187951,0.00319936,-0.03185732,-0.01642629
2/25/11,0.00907193,0.00136280,0.00289404,0.02082255,0.00275742,-0.03265210,-0.01428589
2/28/11,0.00912141,0.00136280,0.00175901,0.01971446,0.00242188,-0.03323034,-0.01196476
3/1/11,0.00907103,0.00136280,0.00175901,0.01846130,0.00207051,-0.03374456,-0.00949038
3/2/11,0.00907080,0.00136280,0.00175901,0.01706790,0.00180892,-0.03411008,-0.00681183
3/3/11,0.00907058,0.00136280,0.00175901,0.01563895,0.00155746,-0.03434617,-0.00399870
3/4/11,0.00907035,0.00136280,0.00175901,0.01403153,0.00136800,-0.03444785,-0.00094888
3/7/11,0.00911983,0.00136280,0.00175901,0.01225447,0.00114459,-0.03442881,0.00226328
3/8/11,0.00906945,0.00136280,0.00175901,0.01043147,0.00092320,-0.03421988,0.00550500
3/9/11,0.00906922,0.00136280,0.00175901,0.00854917,0.00064822,-0.03398707,0.00876314
3/10/11,0.00906900,0.00136280,0.00175901,0.00656409,0.00023205,-0.03347650,0.01185713
3/11/11,0.00906877,0.00136280,0.00175901,0.00475931,-0.00015980,-0.03285005,0.01455097
3/14/11,0.00911824,0.00136280,0.00175901,0.00295978,-0.00058911,-0.03193577,0.01695761
3/15/11,0.00906787,0.00136280,0.00175901,0.00140442,-0.00087094,-0.03088026,0.01862127
3/16/11,0.00906765,0.00136280,0.00175901,0.00013675,-0.00104726,-0.02968192,0.02016251
3/17/11,0.00906742,0.00136280,0.00175901,-0.00084912,-0.00107872,-0.02842612,0.02091559
3/18/11,0.00906720,0.00136280,0.00175901,-0.00155867,-0.00093934,-0.02722269,0.02166236
3/21/11,0.00911665,0.00136280,0.00175901,-0.00177837,-0.00060511,-0.02582218,0.02183771
3/22/11,0.00906630,0.00136280,0.00175901,-0.00183626,-0.00022517,-0.02445786,0.02157135
3/23/11,0.00906607,0.00136280,0.00175901,-0.00149447,0.00024617,-0.02320612,0.02105791
3/24/11,0.00906585,0.00136280,0.00175901,-0.00097283,0.00085890,-0.02152845,0.01985440
3/25/11,0.00906562,0.00136280,0.00000000,-0.00023029,0.00153348,-0.02008659,0.01806932
3/28/11,0.00911507,0.00136280,0.00000000,0.00061478,0.00222776,-0.01828766,0.01553864
3/29/11,0.00906472,0.00136280,0.00000000,0.00165557,0.00305536,-0.01642629,0.01234209
3/30/11,0.00906449,0.00136280,0.00197031,0.00284166,0.00393682,-0.01428589,0.00849509
3/31/11,0.00906427,0.00136280,0.00197031,0.00398781,0.00477578,-0.01196476,0.00377928
4/1/11,0.00906404,0.01596296,0.00197031,0.00531043,0.00573821,-0.00949038,-0.00162575
4/4/11,0.00903831,0.01596296,0.00197031,0.00671697,0.00666651,-0.00681183,-0.00768777
4/5/11,0.00903809,0.01458029,0.00197031,0.00822579,0.00766606,-0.00399870,-0.01422236
4/6/11,0.00903787,0.01458029,0.00197031,0.00978068,0.00876136,-0.00094888,-0.02131705
4/7/11,0.00903764,0.01458029,0.00197031,0.01152390,0.00996247,0.00226328,-0.02869081
4/8/11,0.00903742,0.01458029,0.00197031,0.01327713,0.01135970,0.00550500,-0.03640590
4/11/11,0.00903674,0.01458029,0.00197031,0.01518260,0.01296277,0.00876314,-0.04398590
4/12/11,0.00903652,0.01458029,0.00197031,0.01714262,0.01481784,0.01185713,-0.05163215
4/13/11,0.00903629,0.01458029,0.00197031,0.01906029,0.01683641,0.01455097,-0.05837000
4/14/11,0.00903607,0.01458029,0.00197031,0.02092732,0.01895507,0.01695761,-0.06507784
4/15/11,0.00903585,0.01458029,0.00197031,0.02272776,0.02112651,0.01862127,-0.07062372
4/18/11,0.00903517,0.01458029,0.00197031,0.02434083,0.02320689,0.02016251,-0.07599348
4/19/11,0.00903495,0.01458029,0.00197031,0.02571657,0.02528384,0.02091559,-0.08046074
4/20/11,0.00903472,0.01458029,0.00197031,0.02699358,0.02731475,0.02166236,-0.08474980
4/21/11,0.00903450,0.01458029,0.00197031,0.02791030,0.02926255,0.02183771,-0.08845034
4/25/11,0.00910873,0.01458029,0.00197031,0.02861914,0.03112501,0.02157135,-0.09186550
4/26/11,0.00905842,0.01458029,0.00197031,0.02911878,0.03292220,0.02105791,-0.09465548
4/27/11,0.00905820,0.01458029,0.00197031,0.02940611,0.03459824,0.01985440,-0.09690520
4/28/11,0.00905797,0.01458029,0.00000000,0.02951280,0.03611648,0.01806932,-0.09840596
4/29/11,0.00905775,0.01458029,0.00319065,0.02934348,0.03749875,0.01553864,-0.09926042
5/2/11,0.00910715,0.01458029,0.00319065,0.02906944,0.03873279,0.01234209,-0.09915769
5/3/11,0.00905685,0.01458029,0.00319065,0.02845537,0.03974935,0.00849509,-0.09837297
5/4/11,0.00905662,0.01458029,0.00319065,0.02773582,0.04070936,0.00377928,-0.09699982
5/5/11,0.00905640,0.01458029,0.00319065,0.02683355,0.04146017,-0.00162575,-0.09503556
5/6/11,0.00905617,0.01458029,0.00319065,0.02575758,0.04210036,-0.00768777,-0.09235590
5/9/11,0.00910557,0.01458029,0.00319065,0.02450122,0.04258683,-0.01422236,-0.08947219
5/10/11,0.00905527,0.01458029,0.00319065,0.02304411,0.04284015,-0.02131705,-0.08622961
5/11/11,0.00905505,0.01458029,0.00319065,0.02125928,0.04283113,-0.02869081,-0.08272078
5/12/11,0.00905483,0.01458029,0.00319065,0.01940537,0.04251440,-0.03640590,-0.07900377
5/13/11,0.00905460,0.01458029,0.00319065,0.01714184,0.04175473,-0.04398590,-0.07548255
5/16/11,0.00910399,0.01458029,0.00319065,0.01471550,0.04070656,-0.05163215,-0.07185300
5/17/11,0.00905370,0.01458029,0.00319065,0.01213900,0.03931515,-0.05837000,-0.06872724
5/18/11,0.00905348,0.01458029,0.00319065,0.00939732,0.03767259,-0.06507784,-0.06584896
5/19/11,0.00905325,0.01458029,0.00319065,0.00657541,0.03574589,-0.07062372,-0.06346231
5/20/11,0.00905303,0.01458029,0.00319065,0.00357830,0.03364404,-0.07599348,-0.06124321
5/23/11,0.00910241,0.01458029,0.00319065,0.00064307,0.03135085,-0.08046074,-0.05923789
5/24/11,0.00905213,0.01458029,0.00319065,-0.00235777,0.02890063,-0.08474980,-0.05740177
5/25/11,0.00905191,0.01458029,0.00319065,-0.00526016,0.02635632,-0.08845034,-0.05562033
5/26/11,0.00905168,0.01458029,0.00319065,-0.00806533,0.02372786,-0.09186550,-0.05403998
5/27/11,0.00905146,0.01458029,0.00190557,-0.01085088,0.02106785,-0.09465548,-0.05258359
5/31/11,0.00912563,0.01458029,0.00190557,-0.01337469,0.01846218,-0.09690520,-0.05116997
6/1/11,0.00905034,0.01458029,0.00190557,-0.01582098,0.01589336,-0.09840596,-0.04992279
6/2/11,0.00905011,0.01458029,0.00190557,-0.01786773,0.01343013,-0.09926042,-0.04854937
6/3/11,0.00904989,0.01458029,0.00190557,-0.01972383,0.01108750,-0.09915769,-0.04697064
6/6/11,0.00909925,0.01458029,0.00190557,-0.02115458,0.00894046,-0.09837297,-0.04522575
6/7/11,0.00904899,0.01458029,0.00190557,-0.02225733,0.00689592,-0.09699982,-0.04338940
6/8/11,0.00904876,0.01458029,0.00190557,-0.02310101,0.00495504,-0.09503556,-0.04102930
6/9/11,0.00904854,0.01458029,0.00190557,-0.02347615,0.00327198,-0.09235590,-0.03827809
6/10/11,0.00904832,0.01458029,0.00190557,-0.02351367,0.00168828,-0.08947219,-0.03480232
6/13/11,0.00909767,0.01458029,0.00190557,-0.02324301,0.00030454,-0.08622961,-0.03063111
6/14/11,0.00904742,0.01458029,0.00190557,-0.02233605,-0.00075822,-0.08272078,-0.02605474
6/15/11,0.00904719,0.01458029,0.00190557,-0.02121760,-0.00173852,-0.07900377,-0.02088906
6/16/11,0.00904697,0.01458029,0.00190557,-0.01958509,-0.00230676,-0.07548255,-0.01519500
6/17/11,0.00904675,0.01458029,0.00190557,-0.01761299,-0.00265546,-0.07185300,-0.00908119
6/20/11,0.00909609,0.01458029,0.00190557,-0.01525682,-0.00272704,-0.06872724,-0.00248962
6/21/11,0.00904585,0.01458029,0.00190557,-0.01249894,-0.00258753,-0.06584896,0.00461260
6/22/11,0.00904563,0.01458029,0.00190557,-0.00958069,-0.00213015,-0.06346231,0.01179525
6/23/11,0.00904540,0.01458029,0.00190557,-0.00624256,-0.00151026,-0.06124321,0.01952727
6/24/11,0.00904518,0.01458029,0.00190557,-0.00287476,-0.00061316,-0.05923789,0.02709760
6/27/11,0.00909451,0.01458029,0.00000000,0.00072145,0.00039648,-0.05740177,0.03498371
6/28/11,0.00904428,0.01458029,0.00000000,0.00438600,0.00147770,-0.05562033,0.04267400
6/29/11,0.00904406,0.01458029,0.00212261,0.00797914,0.00270990,-0.05403998,0.05026452
6/30/11,0.00904383,0.01458029,0.00212261,0.01144056,0.00383784,-0.05258359,0.05757273
7/1/11,0.00904361,0.02431986,0.00212261,0.01474265,0.00499132,-0.05116997,0.06423867
7/5/11,0.00911771,0.00959960,0.00212261,0.01754279,0.00584849,-0.04992279,0.07017164
7/6/11,0.00904249,0.00959960,0.00212261,0.01990213,0.00667783,-0.04854937,0.07547949
7/7/11,0.00904226,0.00959960,0.00212261,0.02152478,0.00700898,-0.04697064,0.07981672
7/8/11,0.00904204,0.00959960,0.00212261,0.02279217,0.00734839,-0.04522575,0.08338526
7/11/11,0.00909136,0.00959960,0.00212261,0.02305445,0.00717570,-0.04338940,0.08596784
7/12/11,0.00904114,0.00959960,0.00212261,0.02308358,0.00705434,-0.04102930,0.08759252
7/13/11,0.00904092,0.00959960,0.00212261,0.02238547,0.00651300,-0.03827809,0.08833065
7/14/11,0.00904070,0.00959960,0.00212261,0.02108627,0.00599043,-0.03480232,0.08807431
7/15/11,0.00904047,0.00959960,0.00212261,0.01936920,0.00526488,-0.03063111,0.08670542
7/18/11,0.00908978,0.00959960,0.00212261,0.01689972,0.00433729,-0.02605474,0.08435882
7/19/11,0.00903958,0.00959960,0.00212261,0.01386564,0.00331782,-0.02088906,0.08150589
7/20/11,0.00903935,0.00959960,0.00212261,0.01016188,0.00207302,-0.01519500,0.07753567
7/21/11,0.00903913,0.00959960,0.00212261,0.00585970,0.00070900,-0.00908119,0.07312547
7/22/11,0.00903890,0.00959960,0.00212261,0.00113102,-0.00089033,-0.00248962,0.06807803
7/25/11,0.00908821,0.00959960,0.00212261,-0.00431540,-0.00255136,0.00461260,0.06239179
7/26/11,0.00903801,0.00959960,0.00212261,-0.01017696,-0.00460007,0.01179525,0.05655164
7/27/11,0.00903779,0.00959960,0.00212261,-0.01642017,-0.00665674,0.01952727,0.05004859
7/28/11,0.00903756,0.00959960,0.00000000,-0.02283049,-0.00875847,0.02709760,0.04368212
7/29/11,0.00903734,0.00959960,0.00170739,-0.02944111,-0.01104704,0.03498371,0.03713143
8/1/11,0.00908663,0.00959960,0.00170739,-0.03602980,-0.01309584,0.04267400,0.03072138
8/2/11,0.00903644,0.00959960,0.00170739,-0.04272021,-0.01520724,0.05026452,0.02474378
8/3/11,0.00903622,0.00959960,0.00170739,-0.04892671,-0.01696508,0.05757273,0.01919968
8/4/11,0.00903600,0.00959960,0.00170739,-0.05502930,-0.01868330,0.06423867,0.01409964
8/5/11,0.00903577,0.00959960,0.00170739,-0.06022192,-0.01965814,0.07017164,0.00993462
8/8/11,0.00908506,0.00959960,0.00170739,-0.06516545,-0.02058272,0.07547949,0.00609800
8/9/11,0.00903488,0.00959960,0.00170739,-0.06895737,-0.02068131,0.07981672,0.00308557
8/10/11,0.00903465,0.00959960,0.00170739,-0.07249777,-0.02065282,0.08338526,0.00007854
8/11/11,0.00903443,0.00959960,0.00170739,-0.07501386,-0.01988193,0.08596784,-0.00261241
8/12/11,0.00903421,0.00959960,0.00170739,-0.07711287,-0.01914092,0.08759252,-0.00489651
8/15/11,0.00908348,0.00959960,0.00170739,-0.07863714,-0.01786789,0.08833065,-0.00684771
8/16/11,0.00903331,0.00959960,0.00170739,-0.07960723,-0.01653163,0.08807431,-0.00841158
8/17/11,0.00903309,0.00959960,0.00170739,-0.07996951,-0.01501649,0.08670542,-0.00977476
8/18/11,0.00903287,0.00959960,0.00170739,-0.07969819,-0.01319286,0.08435882,-0.01035130
8/19/11,0.00903264,0.00959960,0.00170739,-0.07869390,-0.01127897,0.08150589,-0.01091711
8/22/11,0.00908191,0.00959960,0.00170739,-0.07701411,-0.00906566,0.07753567,-0.01069243
8/23/11,0.00903175,0.00959960,0.00170739,-0.07444875,-0.00667653,0.07312547,-0.01003138
8/24/11,0.00903152,0.00959960,0.00170739,-0.07123705,-0.00395705,0.06807803,-0.00883459
8/25/11,0.00903130,0.00959960,0.00170739,-0.06757052,-0.00124374,0.06239179,-0.00685857
8/26/11,0.00903108,0.00959960,0.00000000,-0.06330439,0.00166723,0.05655164,-0.00462898
8/29/11,0.00908034,0.00959960,0.00000000,-0.05857989,0.00485539,0.05004859,-0.00183673
8/30/11,0.00903018,0.00959960,0.00190176,-0.05372559,0.00783769,0.04368212,0.00109613
8/31/11,0.00902996,0.00959960,0.00190176,-0.04867329,0.01090659,0.03713143,0.00401908
9/1/11,0.00902974,0.00959960,0.00190176,-0.04351913,0.01382915,0.03072138,0.00690149
9/2/11,0.00902951,0.00959960,0.00190176,-0.03826411,0.01662116,0.02474378,0.00951677
9/6/11,0.00910350,0.00959960,0.00190176,-0.03319214,0.01913247,0.01919968,0.01169988
9/7/11,0.00902840,0.00959960,0.00190176,-0.02809650,0.02150810,0.01409964,0.01390383
9/8/11,0.00902817,0.00959960,0.00190176,-0.02336888,0.02338937,0.00993462,0.01565271
9/9/11,0.00902795,0.00959960,0.00190176,-0.01879594,0.02499345,0.00609800,0.01755966
9/12/11,0.00907719,0.00959960,0.00190176,-0.01465849,0.02614301,0.00308557,0.01913660
9/13/11,0.00902706,0.00959960,0.00190176,-0.01063119,0.02714230,0.00007854,0.02082527
9/14/11,0.00902683,0.00959960,0.00190176,-0.00684316,0.02771270,-0.00261241,0.02267752
9/15/11,0.00902661,0.00959960,0.00190176,-0.00342743,0.02812685,-0.00489651,0.02466539
9/16/11,0.00902639,0.00959960,0.00190176,-0.00012998,0.02834706,-0.00684771,0.02667761
9/19/11,0.00907562,0.00959960,0.00190176,0.00272992,0.02824962,-0.00841158,0.02860071
9/20/11,0.00902549,0.00959960,0.00190176,0.00528153,0.02818877,-0.00977476,0.03068656
9/21/11,0.00902527,0.00959960,0.00190176,0.00751005,0.02781575,-0.01035130,0.03253141
9/22/11,0.00902505,0.00959960,0.00190176,0.00934730,0.02727036,-0.01091711,0.03445409
9/23/11,0.00902482,0.00959960,0.00190176,0.01094305,0.02664624,-0.01069243,0.03609946
9/26/11,0.00907405,0.00959960,0.00190176,0.01236660,0.02599590,-0.01003138,0.03744523
9/27/11,0.00902393,0.00959960,0.00190176,0.01352008,0.02524758,-0.00883459,0.03846537
9/28/11,0.00902371,0.00959960,0.00000000,0.01453579,0.02427524,-0.00685857,0.03908208
9/29/11,0.00902349,0.00959960,0.00184184,0.01570813,0.02354765,-0.00462898,0.03948891
9/30/11,0.00902326,0.00959960,0.00184184,0.01699228,0.02263065,-0.00183673,0.03976305
10/3/11,0.00907248,0.01354004,0.00184184,0.01858471,0.02199892,0.00109613,0.03988228
10/4/11,0.00902237,0.01354004,0.00184184,0.02059301,0.02151975,0.00401908,0.04009020
10/5/11,0.00902215,0.01354004,0.00184184,0.02263952,0.02114565,0.00690149,0.04044488
10/6/11,0.00902193,0.01354004,0.00184184,0.02497222,0.02103326,0.00951677,0.04078007
10/7/11,0.00902170,0.01354004,0.00184184,0.02734508,0.02100916,0.01169988,0.04137006
10/10/11,0.00907091,0.01354004,0.00184184,0.02968701,0.02110604,0.01390383,0.04185034
10/11/11,0.00902081,0.01354004,0.00184184,0.03195797,0.02127162,0.01565271,0.04249961
10/12/11,0.00902059,0.01354004,0.00184184,0.03428686,0.02164300,0.01755966,0.04294280
10/13/11,0.00902036,0.01354004,0.00184184,0.03633918,0.02200194,0.01913660,0.04327012
10/14/11,0.00902014,0.01354004,0.00184184,0.03852725,0.02252707,0.02082527,0.04341150
10/17/11,0.00906934,0.01354004,0.00184184,0.04035179,0.02307100,0.02267752,0.04354744
10/18/11,0.00901925,0.01354004,0.00184184,0.04238283,0.02374040,0.02466539,0.04342030
10/19/11,0.00901903,0.01354004,0.00184184,0.04419033,0.02439283,0.02667761,0.04323823
10/20/11,0.00901880,0.01354004,0.00184184,0.04591067,0.02513170,0.02860071,0.04295634
10/21/11,0.00901858,0.01354004,0.00184184,0.04745428,0.02580482,0.03068656,0.04242853
10/24/11,0.00906777,0.01354004,0.00184184,0.04860378,0.02628259,0.03253141,0.04176665
10/25/11,0.00901769,0.01354004,0.00184184,0.04938639,0.02678276,0.03445409,0.04090046
10/26/11,0.00901747,0.01354004,0.00184184,0.04986902,0.02711523,0.03609946,0.03986192
10/27/11,0.00901724,0.01354004,0.00000000,0.04994017,0.02740328,0.03744523,0.03873430
10/28/11,0.00901702,0.01354004,0.00137894,0.04968913,0.02744866,0.03846537,0.03745940
10/31/11,0.00906621,0.01354004,0.00137894,0.04905999,0.02760183,0.03908208,0.03600524
11/1/11,0.00901613,0.01354004,0.00137894,0.04794485,0.02743295,0.03948891,0.03439221
11/2/11,0.00901591,0.01354004,0.00137894,0.04632625,0.02729277,0.03976305,0.03257683
11/3/11,0.00901569,0.01354004,0.00137894,0.04429483,0.02684749,0.03988228,0.03051215
11/4/11,0.00901546,0.01354004,0.00137894,0.04170099,0.02612065,0.04009020,0.02832481
11/7/11,0.00906464,0.01354004,0.00137894,0.03876400,0.02518118,0.04044488,0.02576869
11/8/11,0.00901457,0.01354004,0.00137894,0.03575010,0.02412407,0.04078007,0.02312758
11/9/11,0.00901435,0.01354004,0.00137894,0.03238802,0.02280141,0.04137006,0.02027930
11/10/11,0.00901413,0.01354004,0.00137894,0.02898729,0.02141488,0.04185034,0.01740824
